pos_score,neu_score,neg_score,sub_score,value
30,220,20,0.9666666666666667,-1
30,1400,0,0.9,1
630,1020,40,19.404761904761905,-1
0,300,0,0.0,-1
1860,9960,20,50.30833333333335,0
0,20,0,0.0,1
0,160,0,0.0,1
30,40,0,0.75,1
0,80,0,0.0,0
0,120,0,0.0,0
1800,5660,0,47.250000000000014,1
60,2300,0,9.271428571428572,-1
0,440,10,0.25,0
30,240,20,3.8,-1
1800,5640,0,47.663888888888906,1
30,320,20,3.8,0
1080,800,70,36.133116883116884,1
90,11300,60,14.4,1
0,120,10,0.75,-1
60,400,20,4.0,1
0,40,0,0.0,0
0,300,0,0.0,0
30,40,0,1.4545454545454546,1
0,3080,20,1.1166666666666667,1
30,0,0,0.6,1
0,360,0,0.0,0
0,0,0,0,-1
120,5700,0,2.8,1
0,160,0,0.0,1
0,380,0,0.0,-1
90,1680,0,3.0,1
120,1340,0,2.275,1
0,680,0,6.0,0
30,240,10,1.1,0
0,160,0,0.0,0
60,720,20,4.466666666666667,1
90,6140,10,2.8,1
0,180,0,0.0,1
0,120,0,0.0,-1
0,220,0,0.3,-1
0,40,0,0.0,0
630,900,30,19.14920634920635,1
0,0,0,0,-1
210,980,20,6.5,-1
0,200,0,0.0,1
0,840,0,7.050000000000001,-1
150,1260,0,2.2333333333333334,0
0,4180,0,0.3333333333333333,1
0,200,0,0.0,0
0,0,0,0,0
0,0,0,0,-1
90,3920,40,8.466666666666667,1
30,460,0,0.7,-1
30,240,0,0.6,1
0,2300,0,0.0,1
1830,8140,20,53.650000000000034,-1
30,1280,20,3.8,0
0,40,0,0.4,0
30,20,0,0.6,1
0,0,0,0,0
30,60,0,1.0,1
30,840,0,0.6,1
0,640,10,0.4,0
30,1240,0,1.0,0
30,200,0,0.7666666666666666,-1
30,80,0,0.9,0
0,10980,20,8.25714285714286,0
1890,8440,20,51.450000000000024,1
0,120,0,0.0,0
0,0,0,0,-1
0,1360,10,0.7,-1
0,80,0,0.0,0
0,1060,0,0.0,-1
0,0,0,0,0
30,3960,0,1.0,1
1890,6360,0,54.75000000000003,-1
0,960,0,0.0,0
0,260,0,0.0,0
210,860,20,12.475000000000001,1
60,1180,10,2.4,0
0,1120,0,0.0,-1
570,4940,20,16.749206349206354,-1
180,6540,40,9.333333333333336,-1
30,740,0,0.5714285714285714,-1
1890,6100,50,53.9214285714286,0
0,120,10,1.0375,0
0,220,10,0.4,1
0,300,0,0.0,-1
120,2040,20,4.200000000000001,0
0,180,0,0.0,0
0,1340,0,0.0,1
0,20,0,0.0,1
0,40,0,0.0,1
0,140,0,0.3,0
0,180,0,0.0,0
30,160,0,0.3333333333333333,-1
0,380,50,4.300000000000001,0
60,4000,10,2.4,0
0,100,0,0.1,1
30,200,0,1.4333333333333333,1
0,180,10,0.4,1
0,460,0,0.0,0
0,100,0,0.0,1
30,180,0,0.0,-1
30,240,0,0.3,1
0,11200,0,7.25714285714286,1
30,1860,10,1.3714285714285714,-1
0,100,0,0.0,0
0,20,0,0.0,0
30,480,20,1.35,1
60,2820,10,2.5,1
120,3000,0,2.0,0
0,360,0,0.0,0
0,180,0,0.0,1
0,4540,0,0.0,0
90,7780,20,11.55714285714286,0
0,680,0,0.2888888888888889,0
120,580,10,2.4,-1
60,2260,0,3.05,-1
60,1460,0,0.4,0
30,840,30,3.8,-1
1890,9140,0,56.0642857142857,1
30,4820,0,0.8999999999999999,0
60,12160,30,11.488095238095239,-1
90,2300,50,9.171428571428573,-1
450,900,80,18.566666666666663,-1
0,1380,0,1.2,1
0,120,0,0.0,0
30,0,0,0.5,-1
0,0,0,0,-1
30,500,0,0.6000000000000001,-1
0,220,0,0.0,0
0,1220,10,0.4,1
120,1160,0,1.7333333333333334,0
0,0,0,0,0
30,220,0,0.8500000000000001,0
30,300,0,0.4,0
0,240,10,1.0,0
0,200,0,0.1,0
0,0,0,0,0
0,40,0,0.0,0
0,340,0,3.1999999999999997,0
0,960,0,7.050000000000001,-1
30,7620,60,13.05714285714286,-1
60,260,0,2.0,0
30,12280,20,9.357142857142856,1
30,100,0,1.0,1
0,960,0,0.0,1
0,40,10,0.9,-1
0,0,0,0,0
0,140,0,0.0,1
120,500,10,3.2,0
60,220,0,1.7999999999999998,0
0,20,0,0.0,0
0,40,0,0.0,1
0,1440,20,0.8,-1
0,13540,10,14.114285714285696,1
0,220,0,0.0,0
0,0,0,0,0
2010,10660,70,62.928571428571466,-1
0,960,0,7.050000000000001,-1
150,2120,0,8.375,0
30,280,0,1.4000000000000001,1
210,2040,170,17.766666666666666,1
2070,9080,30,59.38525641025645,0
0,240,0,0.1,-1
30,140,10,1.0,1
0,40,0,0.0,0
60,2620,0,1.7,-1
120,4380,60,7.1,-1
0,480,0,0.0,0
30,160,0,0.9,1
30,3980,20,5.000000000000001,-1
0,60,0,0.0,-1
1860,10720,0,49.100000000000016,0
30,1600,0,0.8208333333333333,0
0,140,0,0.0,0
0,3540,0,0.0,-1
0,200,0,0.0,-1
30,160,0,0.625,-1
0,80,0,0.06666666666666667,0
0,120,0,0.0,1
0,720,10,0.8545454545454545,-1
0,100,0,0.0,0
60,3700,20,3.1333333333333333,-1
0,180,0,0.0,0
30,20,0,1.0,1
60,5180,20,4.371428571428572,0
0,1100,0,0.0,1
0,700,0,0.0,1
0,20,0,0.0,0
90,2860,50,5.97142857142857,0
120,6880,180,17.861538461538462,-1
1830,5000,0,47.821428571428584,0
0,0,0,0,-1
0,740,0,0.0,1
0,60,0,0.0,0
120,2120,0,3.0999999999999996,0
0,580,0,0.0,-1
0,0,0,0,1
30,120,0,0.6000000000000001,1
30,260,0,0.5,1
0,200,0,0.0,0
360,540,0,6.428571428571428,0
30,4340,0,0.7,0
0,280,0,0.0,1
30,40,0,0.7,-1
1800,4940,0,47.250000000000014,1
30,240,0,1.0,0
0,120,0,0.0,0
1860,7980,0,62.4928571428572,-1
30,1060,10,8.05,-1
30,60,0,0.1,0
30,880,0,0.6,1
0,4120,0,0.0,1
30,320,0,0.6000000000000001,0
0,260,0,0.0,-1
0,4060,0,0.0,1
90,920,80,8.523333333333333,0
60,140,0,1.6666666666666667,0
0,4640,0,0.2888888888888889,0
0,460,0,0.0,1
30,200,0,0.8690476190476191,1
60,220,30,3.4333333333333336,1
0,80,0,0.0,-1
1260,920,70,41.566666666666656,1
0,100,0,0.0,0
30,2500,0,1.0,0
0,0,0,0,1
0,40,0,0.0,0
30,400,20,3.8,1
0,260,0,1.0,1
0,940,10,0.4666666666666667,0
60,3680,30,4.3999999999999995,1
0,100,0,0.0,1
60,120,20,4.1,1
0,1620,0,0.1,-1
0,1140,10,0.4,1
30,2680,30,4.722222222222222,-1
210,520,0,3.785714285714285,-1
0,240,0,0.4,0
0,80,0,0.0,0
0,160,0,0.0,0
0,5280,0,1.5,1
60,4080,0,3.155555555555555,1
30,120,0,0.9,1
90,400,0,1.5,-1
0,4400,0,0.3,1
0,600,0,0.0,-1
30,1640,0,1.65,-1
0,1120,0,0.4,0
0,40,0,0.0,0
0,40,10,0.0,-1
30,160,0,0.75,0
0,180,0,0.0,0
0,140,0,0.0,0
0,200,0,0.0,0
0,180,10,0.0,-1
90,2080,0,7.5,-1
30,3120,20,3.8,1
0,280,0,0.4,0
2040,6860,60,66.02142857142861,0
60,180,0,1.6,1
0,700,0,0.0,0
0,200,0,0.0,0
0,240,10,0.8,-1
30,2020,20,3.8,-1
1800,5340,0,47.250000000000014,0
0,180,0,0.125,0
0,80,0,0.0,1
150,9500,30,7.671428571428571,1
0,20,0,0.0,0
0,340,0,0.0,0
0,20,0,0.0,-1
30,1280,30,9.8,0
30,140,0,1.0,1
30,600,20,3.8,1
30,1600,20,3.8,1
30,1400,20,1.7285714285714286,-1
0,140,0,0.0,0
90,2620,110,10.602564102564102,-1
30,1580,10,1.7593073593073592,0
0,820,0,0.1,1
60,220,0,1.6,1
180,2760,0,1.9999999999999998,0
0,220,0,0.0,0
30,20,0,1.0,1
0,200,0,0.0,0
30,380,10,1.7545454545454546,0
0,3560,0,0.2888888888888889,1
0,0,0,0,0
30,200,0,0.3333333333333333,0
0,1140,10,8.05,1
0,180,0,0.0,1
390,7680,20,18.35714285714286,1
150,7100,0,10.278571428571428,0
240,8300,10,4.4222222222222225,0
0,0,0,0,0
210,340,20,5.199999999999999,1
0,100,0,0.0,0
60,2200,20,4.371428571428572,1
30,220,0,0.3,1
0,780,0,0.0,0
0,8240,0,13.240476190476192,-1
1860,9960,0,54.5357142857143,-1
30,80,0,0.6,1
0,240,0,0.0,0
30,1460,10,1.6,-1
0,140,30,1.4333333333333331,-1
90,1320,0,1.4,0
30,1280,10,0.7,-1
60,5760,40,7.6000000000000005,0
0,2660,0,0.0,0
30,1480,0,6.200000000000001,-1
60,560,0,2.1,0
0,0,0,0,0
0,500,0,0.0,1
0,1740,0,12.650000000000006,0
30,120,0,1.0,1
60,640,10,1.6,1
30,20,0,0.3333333333333333,0
150,6880,100,18.523611111111112,-1
30,940,20,3.8,0
0,3700,0,7.1,0
90,1980,70,7.783333333333334,0
90,1040,0,1.9545454545454546,-1
90,940,20,4.2,-1
90,1100,10,3.220833333333333,-1
210,900,20,8.314285714285713,0
60,260,20,2.613095238095238,1
30,1600,0,2.0,1
30,120,0,0.8,0
0,1100,10,0.4,-1
60,1720,0,9.150000000000002,1
180,3360,30,7.2,-1
30,7100,20,3.9,0
0,160,0,0.0,1
210,480,0,4.4714285714285715,1
0,2520,110,16.485897435897442,-1
330,13220,10,14.87261904761903,-1
60,160,0,2.45,1
0,1200,0,0.0,0
30,3680,20,17.900000000000006,1
0,20,0,0.0,0
1920,10040,20,52.550000000000026,-1
0,100,0,0.0,1
60,3560,30,3.0,1
0,740,0,0.0,0
0,1740,0,2.0,1
180,900,40,9.333333333333336,-1
90,2900,0,5.616666666666668,-1
30,40,20,3.8,0
30,4160,10,1.5333333333333332,0
60,1000,30,4.941666666666666,0
0,2900,0,0.0,0
0,7220,0,0.0,-1
150,4440,0,1.7333333333333334,1
120,8180,60,17.697142857142865,-1
30,4340,0,1.0,0
0,200,0,0.5666666666666667,0
0,280,0,0.0,-1
0,160,0,0.0,-1
0,3920,20,0.8,0
60,580,0,2.1,0
90,2920,0,1.5,1
0,100,0,0.0,-1
0,4040,0,0.0,1
0,80,0,0.0,1
60,2440,30,2.8714285714285714,0
0,720,0,6.0,1
30,20,0,0.8,1
60,980,0,3.3,-1
0,140,10,0.6,-1
0,0,0,0,0
60,60,0,1.35,1
60,2140,40,7.6000000000000005,0
0,400,0,0.0,0
0,100,10,1.0,-1
30,260,0,0.7,0
150,2040,0,4.966666666666667,0
390,1620,70,16.816666666666663,1
30,80,0,0.0,1
30,360,20,3.8,0
870,2620,20,30.07857142857143,1
0,240,0,0.0,0
1950,7120,50,65.10178571428573,0
0,760,0,0.0,-1
30,200,0,1.0,-1
30,140,0,0.0,1
630,1420,30,19.14920634920635,0
30,240,20,3.8,0
30,7400,30,4.466666666666667,-1
60,420,10,2.4,1
2100,16720,20,61.70714285714289,-1
0,3760,0,7.050000000000001,0
60,120,0,1.225,1
0,340,0,0.0,0
420,8120,100,28.39047619047622,0
0,620,0,0.0,0
0,60,0,0.0,-1
180,1140,0,3.214285714285714,-1
120,3080,180,23.171428571428574,0
0,0,10,0.5,0
0,3860,0,0.0,-1
0,0,0,0,-1
30,80,0,0.3,1
0,4120,0,0.0,-1
0,3860,0,0.0,0
0,1080,0,0.0,0
0,180,0,0.0,1
90,200,0,1.7333333333333334,0
0,540,10,0.3,-1
30,240,20,3.8,0
90,1120,0,2.4499999999999997,1
0,0,0,0,0
30,240,0,0.2,1
0,260,10,0.6,-1
0,580,10,0.9,-1
0,400,0,0.0,-1
0,1600,0,0.0,-1
30,11480,20,10.65714285714286,1
30,6520,0,7.85714285714286,1
0,100,0,0.0,1
30,580,20,3.8,-1
390,640,70,16.166666666666664,-1
0,5460,0,0.0,-1
3270,75620,190,123.5940476190477,1
30,180,0,1.0,1
30,120,10,0.6000000000000001,0
180,480,0,3.214285714285714,-1
0,4440,0,0.0,-1
0,1880,0,0.0,-1
120,8640,20,13.997619047619041,1
60,4540,0,3.3,-1
1830,20520,30,65.16428571428575,0
0,60,20,1.25,-1
120,160,0,2.65,1
0,180,0,0.0,1
210,1460,30,5.085714285714285,1
90,2400,20,5.6,-1
0,160,10,0.7,0
30,760,20,3.8,0
0,120,0,0.75,0
60,200,0,0.8,1
30,2040,30,16.038095238095245,-1
270,20520,20,18.16428571428569,0
450,3340,90,20.166666666666664,0
0,240,0,0.0,0
0,8660,10,0.8333333333333334,0
0,1060,0,7.450000000000001,0
0,0,0,0,-1
0,0,0,0,-1
90,3580,0,1.5,0
0,1180,0,7.050000000000001,0
0,7220,0,6.857142857142859,1
60,240,10,2.15,1
120,4440,40,8.766666666666666,0
1950,6000,0,51.91428571428574,1
0,4700,10,8.3,1
60,4300,20,4.3,0
0,760,0,0.0,-1
30,480,0,1.0,1
180,580,0,3.4499999999999997,0
30,200,0,0.6,1
30,540,20,3.8,1
0,120,0,0.0,0
30,260,0,0.3,0
0,160,0,0.0,0
90,3040,50,6.5649999999999995,1
60,8400,0,7.157142857142859,1
1920,5780,30,51.721428571428596,1
30,2300,10,2.2416666666666667,1
1830,5120,0,47.250000000000014,1
30,2960,0,15.700000000000006,-1
0,160,0,0.0,0
0,60,0,0.0,0
0,300,0,0.0,-1
0,180,0,0.0,0
30,280,0,0.3,1
480,840,20,13.871428571428574,0
840,2040,0,25.67857142857143,-1
0,3740,170,14.533333333333331,-1
30,220,0,0.6000000000000001,1
1800,5420,0,47.250000000000014,1
0,160,10,0.4,0
60,180,0,0.6,1
30,260,0,0.9888888888888888,1
90,2560,0,2.1333333333333333,0
30,1900,10,2.079545454545454,1
30,180,0,0.6,1
0,8620,0,6.857142857142859,0
60,4600,20,4.1,1
0,2740,0,0.0,0
0,280,0,0.0,0
1890,12840,20,53.11666666666669,1
0,180,0,0.0,-1
30,20,0,0.0,0
90,1880,0,2.3666666666666667,0
60,380,20,5.449999999999999,0
0,280,0,0.0,-1
30,2800,0,0.3333333333333333,-1
0,0,0,0,1
30,320,20,3.8,0
1920,6800,0,48.98333333333335,-1
30,6620,20,2.5416666666666665,0
0,20,0,0.0,-1
0,100,0,0.0,-1
0,240,0,0.0,-1
0,180,0,0.16666666666666666,-1
0,1780,0,2.0,0
30,860,30,1.9714285714285715,0
0,60,0,0.0,0
30,240,10,1.6,1
90,480,30,6.541666666666667,1
0,1300,0,0.0,0
0,540,0,0.0,1
30,120,0,1.0,1
0,1400,0,0.0,0
0,280,0,0.0,0
30,6340,0,7.95714285714286,0
30,200,10,1.8333333333333335,0
0,60,30,1.2000000000000002,-1
0,320,0,0.0,0
60,180,0,1.9,1
0,440,0,0.0,-1
0,120,10,1.0666666666666667,1
210,3220,0,2.6999999999999997,-1
90,12560,30,20.014285714285723,1
210,1440,80,11.599999999999998,0
0,640,0,0.0,-1
0,200,0,0.4,1
30,1200,20,0.6,1
270,4580,40,9.150000000000002,-1
0,0,0,0,0
60,320,0,1.5666666666666667,1
60,1400,10,2.9333333333333336,0
30,2540,0,9.650000000000002,-1
60,1180,10,2.4,0
60,280,0,1.3,1
60,780,10,2.6999999999999997,1
30,100,0,1.0,1
90,40,0,1.2,0
60,120,10,2.4,1
0,260,0,0.0,-1
60,5920,60,6.9714285714285715,-1
90,720,20,5.1,1
0,100,0,0.0,0
60,580,0,1.2583333333333333,0
60,1620,80,9.571428571428571,-1
0,1000,0,0.0,0
30,80,10,1.0,1
60,1780,40,8.0,0
60,1300,0,1.0,-1
90,1840,10,4.05,1
0,740,0,0.0,0
270,1360,40,13.104761904761906,1
30,80,0,0.0,0
30,9380,20,11.857142857142845,1
90,120,10,3.45,1
0,40,0,0.5,0
0,2540,0,0.0,0
90,7320,120,18.123992673992674,0
60,180,0,1.3714285714285714,-1
30,4440,30,1.8714285714285714,0
60,280,0,1.9,0
60,480,0,4.449999999999999,-1
30,340,30,1.8714285714285714,-1
0,3260,0,0.6666666666666666,-1
60,60,0,1.0714285714285714,0
0,100,0,0.0,0
1800,6760,0,47.500000000000014,1
60,10060,20,4.8,1
0,140,10,0.4,0
0,160,0,0.0,0
0,480,10,0.7999999999999999,-1
0,120,0,0.0,0
30,160,0,0.6000000000000001,1
30,1080,0,1.0,-1
30,300,20,3.8,0
30,380,30,2.607142857142857,0
0,60,0,0.0,-1
0,0,0,0,-1
0,160,0,0.0,0
0,320,0,0.0,-1
30,240,0,0.9,-1
30,0,0,0.8,1
0,60,0,0.0,1
0,240,0,0.0,1
0,180,0,0.0,0
60,5540,40,7.6000000000000005,0
30,260,0,1.65,-1
60,2120,0,1.0,0
30,4160,20,3.8,1
1920,7620,70,63.771428571428615,1
180,9020,30,9.233333333333334,0
30,60,0,1.0,0
840,2040,0,25.67857142857143,-1
4470,19240,120,143.8547619047621,0
30,280,0,0.0,1
0,140,0,0.0,0
0,3940,0,0.0,-1
90,1880,90,12.421428571428574,1
150,1040,30,5.021428571428572,0
30,100,0,1.0,1
1800,4820,0,47.250000000000014,0
90,100,0,1.0,1
0,240,0,0.0,0
90,1100,10,1.8,0
60,20,0,0.3,1
90,520,0,2.408333333333333,0
60,2220,20,4.754761904761905,0
90,1420,0,1.4714285714285713,-1
0,140,0,0.45454545454545453,0
60,180,0,1.2878787878787878,1
30,200,0,0.0,1
0,1180,0,7.5,0
0,140,0,0.0,1
0,4760,70,5.866666666666666,0
0,60,0,0.0,0
30,200,10,1.4,-1
0,900,0,0.0,0
0,220,0,0.6,0
0,6780,0,7.60714285714286,0
30,380,20,3.8,0
0,2440,0,0.0,0
0,4760,0,0.0,0
30,1060,0,0.5714285714285714,0
60,4620,40,8.8,-1
0,1460,0,0.0,-1
30,140,0,0.5357142857142857,1
0,280,10,0.5,0
0,20,0,0.0,0
90,1020,0,2.225,1
0,220,0,0.2,1
30,360,20,3.8,1
30,2500,0,0.5,-1
30,200,10,0.7,-1
210,3440,20,6.500000000000001,1
30,1980,0,6.500000000000001,1
0,1600,0,0.0,0
0,1100,0,0.0,0
30,780,30,3.98,-1
1920,9280,40,56.18333333333336,1
30,6840,10,8.10714285714286,0
90,300,0,2.5454545454545454,0
30,120,0,0.3,1
30,40,0,1.0,-1
0,0,0,0,0
0,0,0,0,0
0,620,0,0.0,-1
0,1860,0,1.6,0
30,100,0,0.3,0
0,2740,0,0.0,1
0,40,0,0.0,0
210,1500,20,7.25,0
0,20,0,0.0,1
30,380,20,3.8,1
0,60,0,0.0,-1
150,700,20,6.533333333333333,1
180,4440,70,10.083333333333334,1
0,120,0,0.0,-1
60,480,20,4.371428571428572,1
0,0,0,0,1
30,1560,0,0.7,0
0,6880,0,6.857142857142859,0
0,140,0,0.0,0
60,4680,0,1.2583333333333333,0
0,0,0,0,0
60,4600,30,2.8714285714285714,-1
0,20,0,0.0,0
120,18400,60,22.407936507936512,0
0,1240,0,0.0,-1
0,4180,0,0.0,0
30,380,0,0.3,0
0,0,0,0,0
30,220,0,0.6000000000000001,0
0,0,0,0,0
90,500,0,1.5,0
30,400,0,0.5,1
30,120,0,0.2,0
30,1180,0,7.621428571428573,0
60,120,10,2.4,1
0,3880,0,0.0,0
0,260,0,0.0,0
90,10600,110,20.892857142857142,1
120,1240,0,1.7333333333333334,1
0,40,0,1.0,1
60,720,20,4.699999999999999,0
0,1720,0,0.3833333333333333,0
60,2380,20,4.8,0
30,8260,0,13.677976190476175,1
960,4680,120,38.545238095238105,-1
0,260,0,0.3,-1
180,580,40,7.695804195804195,1
0,20,0,0.0,0
90,1480,0,1.5,0
30,20,0,0.75,1
0,140,0,0.16666666666666666,0
480,6760,120,27.928946053946035,-1
30,40,0,0.2,0
60,120,10,2.4,0
0,500,0,0.0,0
5400,16920,0,143.75000000000006,1
30,240,20,3.8,0
30,5300,0,1.0,1
0,100,0,0.0,0
30,260,0,0.75,1
30,160,0,0.6000000000000001,1
1800,8800,0,47.250000000000014,0
0,0,0,0,0
90,240,0,3.4499999999999997,0
30,280,0,0.6,0
60,6920,50,5.671428571428571,0
0,140,0,0.0,-1
30,220,0,0.9,0
3750,46320,850,211.93623321123317,-1
0,0,0,0,0
0,180,20,1.2045454545454546,1
0,320,0,0.0,-1
0,1860,10,7.450000000000001,-1
780,3360,80,23.566666666666666,-1
60,440,0,0.4,-1
90,1020,20,3.75,1
0,3920,0,0.0,-1
0,160,10,0.8,0
120,15040,80,11.85,0
0,2820,0,2.033333333333333,0
0,220,0,0.0,0
30,300,30,1.8714285714285714,0
0,180,0,0.0,0
30,300,30,1.8714285714285714,1
1830,6260,20,51.05000000000001,1
480,1040,20,13.871428571428574,0
0,280,0,0.5399999999999999,0
60,500,10,2.4,0
60,100,10,2.4,0
0,1200,0,0.0,0
0,0,0,0,0
30,100,0,0.4,0
0,240,0,0.45454545454545453,0
120,11180,230,37.23571428571426,-1
60,0,0,0.3,1
0,880,0,0.0,0
1890,11780,20,52.18750000000002,-1
0,20,0,0.0,-1
30,900,0,0.8208333333333333,0
30,160,10,1.9545454545454546,1
210,6980,0,10.850000000000005,-1
0,3120,0,0.0,1
30,20,10,0.8285714285714285,0
90,160,0,0.95,1
0,0,0,0,0
90,2800,10,16.728571428571435,0
30,0,0,0.65,1
0,3220,0,0.3,0
30,200,0,0.5,-1
0,40,0,0.0,0
30,11300,30,4.633333333333333,0
0,280,0,0.0,0
0,640,0,0.4,1
360,1120,0,12.210714285714289,1
30,240,20,3.8,-1
0,0,0,0,-1
1830,5360,0,49.35000000000002,1
120,1980,20,5.954761904761904,-1
570,2960,80,21.87420634920635,-1
30,6100,0,6.857142857142859,0
0,1520,0,0.0,0
60,1200,10,3.266666666666666,0
30,9380,20,10.65714285714286,1
0,140,0,0.0,0
210,8260,10,6.300000000000001,1
270,3380,50,17.650000000000006,-1
30,120,0,0.25,1
1920,7620,0,49.650000000000034,1
0,5660,0,0.0,0
30,3000,0,1.0,0
0,0,0,0,-1
0,180,0,0.0,0
0,160,0,0.0,1
30,720,0,1.3,-1
30,240,20,3.8,0
0,40,0,0.0,0
0,3900,0,6.0,-1
120,1740,0,2.0,0
0,1440,0,1.7000000000000002,1
180,880,20,6.533333333333333,1
90,3540,30,6.266666666666666,1
0,360,0,0.0,-1
30,160,0,0.5,0
30,60,0,0.2,0
0,100,0,0.1,0
30,8380,10,10.08809523809524,1
30,580,0,1.0,1
0,160,0,0.0,1
30,320,30,1.8714285714285714,1
0,0,0,0,0
0,340,0,0.0,1
120,3380,60,11.700000000000001,0
0,40,0,0.0,1
0,2760,0,0.0,1
120,2260,0,1.7333333333333334,1
0,480,0,0.0,0
60,0,0,1.2,1
90,2140,40,7.6000000000000005,1
90,1320,0,8.814285714285715,-1
0,200,0,0.0,1
0,120,0,0.0,0
450,780,90,19.366666666666664,-1
60,1320,0,1.8422619047619047,-1
0,200,0,0.0,0
0,60,0,0.0,0
30,2120,0,4.409090909090909,0
60,3440,10,2.470833333333333,0
90,600,0,2.5,1
0,5580,0,0.2888888888888889,0
1860,12120,50,69.84603174603177,-1
0,240,0,1.0,0
0,1580,0,0.0,0
0,240,0,0.0,0
30,6100,0,6.857142857142859,-1
450,600,0,10.071428571428573,-1
0,180,0,0.0,1
60,100,0,1.0,0
30,260,0,1.0,1
300,6400,30,12.03525641025641,0
30,1920,20,3.8,-1
60,220,0,1.1666666666666665,1
0,3660,10,1.265277777777778,-1
60,140,0,1.2583333333333333,0
60,1440,20,4.620833333333334,0
1830,9080,20,51.05000000000001,-1
0,0,0,0,0
60,340,0,1.5,-1
0,60,0,0.0,0
30,3500,0,7.800000000000002,0
30,160,0,0.7333333333333333,1
0,180,20,0.375,-1
90,1480,50,6.5649999999999995,1
0,860,0,6.0,-1
0,200,0,0.1,1
0,100,0,0.35714285714285715,0
0,20,0,0.0,1
1050,4000,130,49.31645021645019,-1
0,320,0,0.1,0
30,240,30,4.8,-1
0,180,20,0.8,0
90,5720,80,17.133333333333336,0
30,1040,0,0.5,0
0,620,0,0.0,0
120,660,0,1.7333333333333334,1
60,1460,20,2.058333333333333,0
0,840,0,0.0,0
0,240,0,0.75,-1
0,2600,0,0.0,-1
30,2400,0,0.5714285714285714,1
0,60,0,0.0,-1
30,160,0,1.0,-1
0,2520,0,0.0,-1
0,1260,10,1.265277777777778,0
0,40,0,0.0,1
90,100,0,1.7000000000000002,1
30,4000,0,0.7,0
30,160,10,1.15,1
30,2740,0,0.5714285714285714,1
30,280,0,1.525,0
30,680,20,3.8,0
0,200,0,0.0,0
0,20,0,0.0,0
60,1380,10,2.4,0
30,1420,20,3.8,-1
90,1140,20,3.778571428571429,0
60,320,20,4.371428571428572,-1
0,560,10,0.6142857142857143,1
4290,12360,140,129.40192307692325,0
0,220,0,0.0,0
30,200,0,0.3,1
30,200,10,0.5,0
0,0,0,0,-1
90,1080,0,1.2,0
0,80,0,0.0,-1
0,60,0,0.0,0
180,7800,40,9.708333333333336,0
0,260,0,0.45454545454545453,1
0,3180,0,1.2833333333333332,0
1980,14020,50,64.44285714285718,1
90,280,0,0.6000000000000001,1
0,0,0,0,0
0,220,10,0.5,-1
60,7740,40,7.6000000000000005,-1
0,1440,0,0.3333333333333333,0
30,4880,10,4.372222222222222,1
0,220,20,1.0,-1
60,140,0,2.4,1
1800,4860,0,47.250000000000014,0
30,1020,20,5.9,1
240,5560,10,5.0,0
60,660,10,2.4,0
360,1860,90,14.882517482517487,1
0,20,0,0.0,1
0,680,10,0.8333333333333334,0
0,100,0,0.0,0
30,320,0,0.5,0
30,240,0,0.5714285714285714,0
0,200,0,0.0,-1
30,160,0,1.0,1
90,740,40,7.800000000000001,-1
150,2400,30,6.42857142857143,0
450,4140,140,23.766666666666676,-1
0,40,0,0.0,0
30,120,0,0.6,1
120,1780,120,13.757142857142858,-1
30,80,0,0.3,1
90,6200,20,2.0,-1
30,4160,20,3.8,0
270,5320,60,13.806684981684977,1
30,140,20,3.8,0
0,0,0,0,0
0,5560,20,0.8,-1
30,580,0,0.6,1
60,3560,0,2.1714285714285713,1
120,2520,0,5.2666666666666675,0
0,0,0,0,1
210,7220,40,12.383333333333333,0
30,5900,20,10.850000000000001,-1
0,740,60,3.8666666666666663,0
0,1400,60,5.666666666666668,-1
1380,5640,70,43.6452380952381,1
0,0,0,0,0
0,860,0,7.050000000000001,0
30,240,0,0.5714285714285714,0
30,1400,0,0.6714285714285714,0
0,120,10,0.4,0
0,40,0,0.0,-1
60,740,20,4.3,1
180,900,0,8.314285714285717,0
0,780,0,7.050000000000001,0
540,620,0,12.949206349206353,1
0,1140,0,0.0,1
0,220,0,0.0,0
0,900,0,0.0,1
0,280,0,0.0,0
30,700,0,0.5714285714285714,1
120,1000,30,6.428571428571429,0
60,260,0,1.2,1
120,1480,20,5.3,-1
0,220,0,0.0,-1
30,100,0,0.95,1
30,120,0,0.9,0
210,3220,50,11.03095238095238,-1
90,2560,50,8.571428571428573,-1
30,260,0,0.4,0
90,2000,0,1.5,1
30,3800,0,7.350000000000001,-1
0,160,0,0.5666666666666667,-1
0,220,0,0.0,0
60,980,40,8.600000000000001,-1
0,280,0,0.0,0
150,240,10,3.95,1
180,2040,20,6.104761904761904,0
0,6280,0,6.857142857142859,0
60,2340,0,1.1936507936507936,1
0,220,0,0.0,1
60,120,0,2.0999999999999996,1
30,1200,30,2.8541666666666665,0
30,40,20,3.8,1
30,100,0,1.0,1
0,120,0,0.0,1
0,200,0,0.0,1
30,1780,30,4.8,1
2190,5360,70,63.416666666666714,-1
870,660,0,28.479999999999997,1
120,4340,40,4.5,0
360,4320,0,12.36,1
0,4560,30,1.4666666666666668,1
0,200,0,0.0,1
30,3220,0,0.5714285714285714,0
0,2800,0,6.0,0
120,340,0,1.775,1
0,3200,0,0.0,0
390,1100,80,15.991608391608397,1
