,pos_score,neu_score,neg_score,sub_score
757,1.8,37.2,0.2,0.125
758,0.0,0.6,0.0,0.0
759,0.9,12.8,0.1,0.0282
760,0.0,17.8,0.0,0.0
761,0.3,5.6,0.2,0.038
762,0.6,2.4,0.0,0.018
763,0.3,14.2,0.0,0.013
764,0.9,3.0,0.0,0.021
765,0.0,11.0,0.0,0.0
766,0.3,2.6,0.0,0.0067
767,0.0,1.0,0.0,0.001
768,0.0,16.4,0.0,0.141
769,0.0,111.0,0.1,0.0759
770,5.4,11.0,0.0,0.1465
771,0.0,38.0,0.0,0.0033
772,0.0,43.0,0.0,0.0
773,0.3,48.6,0.2,0.038
774,0.3,1.8,0.0,0.005
775,0.0,1.4,0.0,0.0
776,1.8,12.8,0.0,0.0921
777,0.0,2.4,0.0,0.018
778,0.0,0.8,0.1,0.006
779,0.0,16.4,0.0,0.0
780,0.3,17.4,0.1,0.016
781,0.3,1.8,0.0,0.006
782,0.3,53.2,0.0,0.01
783,0.0,29.0,0.0,0.0
784,0.9,24.6,0.1,0.0263
785,2.1,34.8,0.1,0.0513
786,0.0,0.4,0.0,0.0
787,9.3,34.2,1.9,0.4491
788,0.9,48.6,0.1,0.0263
789,0.3,55.6,0.0,0.004
790,0.0,2.2,0.1,0.004
791,18.6,70.6,1.4,0.6216
792,0.0,2.2,0.0,0.0
793,0.3,2.2,0.0,0.006
794,0.3,3.0,0.2,0.038
795,0.0,38.4,0.0,0.0
796,1.5,14.8,0.2,0.0553
797,0.9,20.0,0.9,0.0837
798,0.3,0.6,0.0,0.006
799,0.3,0.4,0.0,0.003
800,0.0,1.0,0.0,0.0
801,0.0,44.0,0.0,0.0
802,0.6,1.6,0.0,0.014
803,0.3,3.0,0.1,0.014
804,0.3,2.0,0.0,0.0027
805,0.3,15.2,0.2,0.038
806,0.3,1.0,0.0,0.01
807,0.0,2.0,0.1,0.0
808,0.6,2.2,0.0,0.0117
809,0.0,2.8,0.0,0.0007
810,0.0,2.4,0.0,0.0025
811,0.3,1.8,0.0,0.0089
812,0.0,17.8,0.0,0.0
813,0.6,51.6,0.9,0.1159
814,0.0,1.0,0.2,0.015
815,0.0,67.4,0.0,0.0761
816,0.3,1.2,0.0,0.005
817,0.3,2.4,0.0,0.006
818,0.0,1.8,0.0,0.0
819,0.0,2.0,0.1,0.004
820,1.2,39.6,0.0,0.0173
821,0.3,2.4,0.0,0.002
822,0.9,11.8,0.0,0.015
823,0.3,1.2,0.0,0.006
824,1.2,25.8,0.4,0.0824
825,0.3,0.0,0.0,0.0065
826,0.3,3.6,0.2,0.038
827,18.3,60.4,0.0,0.4795
828,0.0,3.0,0.0,0.0
829,18.3,81.6,0.2,0.5105
830,0.6,31.0,0.6,0.086
831,0.0,2.2,0.0,0.0007
832,0.0,1.0,0.0,0.0
833,0.3,0.8,0.0,0.01
834,1.2,112.8,0.5,0.256
835,2.4,133.0,3.1,0.4459
836,18.0,53.2,0.0,0.4885
837,0.3,15.6,0.2,0.038
838,0.0,1.6,0.1,0.008
839,2.4,4.8,0.3,0.1114
840,0.0,2.8,0.2,0.0169
841,0.3,2.0,0.0,0.0
842,1.2,25.8,0.0,0.0257
843,0.3,1.8,0.0,0.006
844,0.0,18.6,0.0,0.0
845,1.2,4.8,0.0,0.019
846,0.0,6.2,0.0,0.0
847,0.0,1.6,0.0,0.0
848,0.0,1.2,0.0,0.0
849,0.0,0.2,0.0,0.0
850,0.3,0.8,0.0,0.0
851,0.0,41.8,0.2,0.059
852,4.2,10.0,0.9,0.1997
853,0.0,1.2,0.1,0.009
854,0.0,0.6,0.0,0.0
855,0.0,1.8,0.1,0.004
856,1.8,2.2,0.2,0.072
857,0.0,41.8,0.6,0.052
858,0.0,0.6,0.0,0.0
859,0.0,2.4,0.0,0.0
860,0.3,0.6,0.0,0.0
861,2.4,52.8,0.2,0.1463
862,0.6,2.2,0.0,0.007
863,2.1,4.2,0.2,0.0701
864,0.0,3.4,0.0,0.0
865,0.9,6.6,0.0,0.015
866,0.6,5.0,0.1,0.024
867,0.6,20.6,0.2,0.0462
868,37.5,138.8,0.2,1.0003
869,0.3,43.4,0.3,0.041
870,0.3,25.2,0.0,0.0595
871,0.0,0.4,0.0,0.0
872,0.6,8.6,0.0,0.005
873,2.4,133.0,3.1,0.4459
874,0.0,1.2,0.0,0.0
875,0.6,1.2,0.0,0.018
876,0.3,1.4,0.0,0.018
877,0.0,7.4,0.0,0.0
878,0.3,0.4,0.0,0.01
879,0.0,11.4,0.0,0.0
880,0.3,1.4,0.1,0.013
881,0.3,87.8,0.6,0.1206
882,0.0,3.6,0.0,0.0
883,0.0,1.8,0.0,0.0
884,0.0,2.0,0.0,0.0
885,0.0,0.0,0.0,0.0
886,0.0,3.2,0.0,0.0
887,0.3,24.0,0.2,0.0825
888,0.6,49.4,0.1,0.024
889,0.3,38.4,0.0,0.0065
890,0.3,2.6,0.0,0.0
891,0.0,0.8,0.0,0.0
892,0.3,0.6,0.0,0.0093
893,0.0,1.2,0.0,0.0
894,2.1,30.2,0.2,0.0701
895,0.0,5.6,0.0,0.001
896,1.5,29.6,0.2,0.059
897,0.3,50.8,2.2,0.1991
898,1.8,44.0,0.4,0.0465
899,0.0,1.6,0.0,0.0
900,0.3,3.2,0.0,0.005
901,9.0,40.2,0.2,0.3443
902,0.3,22.0,0.0,0.0108
903,2.1,60.4,0.9,0.1387
904,0.0,39.8,0.0,0.0
905,0.0,10.4,0.0,0.0
906,0.0,0.8,0.2,0.006
907,0.3,1.2,0.0,0.005
908,2.7,75.2,0.5,0.2002
909,0.0,5.0,0.0,0.0
910,0.6,1.0,0.1,0.024
911,0.0,2.6,0.0,0.0
912,0.3,18.8,0.0,0.004
913,0.0,1.4,0.0,0.0013
914,0.0,8.0,0.0,0.06
915,0.0,0.0,0.0,0.0
916,0.0,2.2,0.0,0.0045
917,0.6,57.4,0.4,0.0898
918,0.0,1.8,0.0,0.0
919,0.0,17.6,0.0,0.004
920,0.0,10.6,0.0,0.0029
921,1.8,13.8,0.0,0.028
922,0.0,1.2,0.0,0.0
923,18.0,123.6,0.1,0.4915
924,0.6,3.4,0.0,0.0093
925,0.0,3.8,0.0,0.0
926,0.0,12.0,0.0,0.0
927,0.0,2.2,0.0,0.0
928,1.8,33.0,0.2,0.1315
929,0.3,23.0,0.0,0.0762
930,0.3,1.8,0.0,0.0
931,0.0,4.8,0.1,0.004
932,0.0,2.2,0.0,0.0
933,0.3,9.8,0.0,0.013
934,0.0,1.2,0.0,0.0
935,0.0,1.0,0.0,0.0
936,0.3,2.0,0.0,0.0165
937,0.0,0.2,0.0,0.0
938,0.0,0.2,0.0,0.0
939,1.2,4.2,0.0,0.03
940,18.0,104.0,0.1,0.4803
941,0.6,5.6,0.4,0.0192
942,0.3,3.2,0.0,0.0095
943,1.2,35.0,0.1,0.0643
944,0.6,1.4,0.0,0.006
945,0.0,1.0,0.0,0.0
946,0.9,120.6,5.0,0.5687
947,0.6,5.0,0.0,0.021
948,0.3,16.6,0.0,0.0095
949,0.0,2.2,0.0,0.0
950,0.0,39.6,0.0,0.0
951,0.0,2.2,0.0,0.0
952,0.9,4.6,0.1,0.009
953,0.3,12.4,0.2,0.038
954,0.6,19.2,0.4,0.0793
955,0.0,1.2,0.1,0.01
956,0.0,1.2,0.0,0.0
957,0.0,0.8,0.0,0.0
958,0.0,1.4,0.0,0.001
959,0.6,1.4,0.0,0.014
960,0.0,2.8,0.0,0.0
961,18.3,69.2,0.0,0.5479
962,0.0,1.2,0.0,0.0
963,0.0,0.4,0.0,0.0
964,0.6,11.6,0.9,0.1159
965,0.3,4.2,0.2,0.0231
966,0.0,0.8,0.0,0.0
967,0.0,1.6,0.0,0.0007
968,0.6,6.8,0.0,0.021
969,0.0,10.4,0.0,0.0
970,0.6,1.0,0.1,0.024
971,18.6,63.0,0.5,0.5997
972,0.0,1.6,0.0,0.0
973,0.0,3.4,0.0,0.0
974,1.2,10.0,0.3,0.064
975,0.0,0.0,0.0,0.0
976,0.0,23.4,0.0,0.0
977,3.9,8.0,0.7,0.1617
978,1.8,8.2,0.1,0.044
979,0.9,15.0,0.0,0.015
980,0.6,2.6,0.0,0.004
981,1.2,37.6,0.1,0.0381
982,0.3,0.4,0.0,0.0065
983,0.0,0.2,0.0,0.0
984,0.0,2.0,0.1,0.0
985,0.3,1.0,0.1,0.02
986,18.3,108.4,0.2,0.5105
987,1.5,45.0,0.2,0.05
988,0.0,1.4,0.0,0.0
989,0.3,3.6,0.2,0.038
990,0.0,0.0,0.0,0.0
991,2.7,13.2,0.0,0.083
992,0.0,1.0,0.0,0.0
993,0.3,22.4,0.3,0.0187
994,0.0,0.0,0.0,0.0
995,0.3,0.0,0.0,0.003
996,0.0,2.2,0.0,0.0
997,0.0,29.6,0.6,0.1385
998,0.0,0.4,0.0,0.0
999,2.1,28.2,1.5,0.2383
1000,0.3,1.8,0.0,0.0113
1001,0.6,2.4,0.0,0.0057
1002,0.0,2.0,0.0,0.0
1003,0.0,0.8,0.0,0.0
1004,0.3,2.4,0.0,0.0075
1005,0.0,0.0,0.0,0.0
1006,0.6,1.2,0.0,0.012
1007,0.0,0.2,0.1,0.0125
1008,0.0,0.0,0.0,0.0
1009,21.9,78.4,0.7,0.6342
1010,0.0,1.2,0.0,0.0
1011,0.0,0.2,0.0,0.0
1012,0.0,22.2,0.7,0.06
1013,1.2,1.6,0.0,0.022
1014,0.9,85.2,0.0,0.0996
1015,0.0,41.4,0.1,0.002
1016,0.0,8.2,0.0,0.047
1017,0.3,11.6,0.2,0.038
1018,0.3,11.0,0.0,0.01
1019,0.9,18.6,0.0,0.0107
1020,0.6,25.2,0.0,0.0217
1021,0.0,0.2,0.0,0.0
1022,0.9,3.8,0.0,0.0217
1023,0.0,0.2,0.0,0.0
1024,37.8,202.6,0.7,1.088
1025,0.0,7.4,0.0,0.0
1026,0.0,0.2,0.0,0.0
1027,19.2,83.2,1.4,0.6739
1028,3.3,3.6,0.4,0.1018
1029,0.3,0.6,0.0,0.0057
1030,0.0,0.2,0.0,0.0
1031,0.0,3.6,0.0,0.0
1032,0.3,4.8,0.2,0.043
1033,2.7,101.4,0.4,0.2895
1034,0.3,2.0,0.0,0.005
1035,0.0,0.0,0.0,0.0
1036,0.3,23.4,1.0,0.1253
1037,0.0,0.0,0.0,0.0
1038,0.3,6.0,0.2,0.048
1039,0.3,2.0,0.0,0.0088
1040,1.2,9.4,0.0,0.0173
1041,0.0,0.0,0.0,0.0
1042,0.3,2.0,0.0,0.0082
1043,0.0,0.0,0.0,0.0
1044,0.0,37.0,0.0,0.0
1045,4.8,13.2,0.7,0.1767
1046,0.0,2.4,0.0,0.0
1047,0.3,65.6,0.0,0.0802
1048,0.3,48.2,0.2,0.0434
1049,0.6,5.2,0.0,0.02
1050,0.0,0.2,0.0,0.0
1051,0.3,0.0,0.0,0.006
1052,0.0,20.6,0.0,0.0705
1053,0.0,16.2,1.2,0.107
1054,0.6,0.6,0.0,0.0125
1055,0.6,4.0,0.3,0.0217
1056,0.0,3.4,0.0,0.0
1057,0.3,2.8,0.0,0.004
1058,0.6,0.0,0.1,0.012
1059,0.3,1.0,0.0,0.0
1060,0.9,31.8,0.0,0.0855
1061,0.0,1.2,0.0,0.0
1062,0.3,2.6,0.1,0.0094
1063,0.0,0.2,0.0,0.0
1064,0.0,1.4,0.0,0.0
1065,0.0,0.0,0.0,0.0
1066,0.0,49.8,0.0,0.0705
1067,0.0,2.2,0.0,0.0
1068,0.6,9.4,0.9,0.1159
1069,0.0,31.0,0.0,0.0
1070,0.3,13.4,0.0,0.008
1071,0.3,1.0,0.0,0.02
1072,3.3,11.8,0.1,0.0711
1073,0.3,1.8,0.0,0.009
1074,0.0,12.8,0.0,0.0
1075,0.3,2.2,0.0,0.0075
1076,0.0,21.6,0.0,0.0
1077,0.0,48.8,0.0,0.005
1078,0.0,29.2,0.0,0.0
1079,0.0,0.0,0.1,0.0067
1080,0.0,1.4,0.0,0.0
1081,0.3,2.0,0.0,0.007
1082,0.0,1.0,0.1,0.004
1083,0.0,0.0,0.0,0.0
1084,5.7,9.6,0.2,0.1675
1085,1.2,2.2,0.0,0.023
1086,0.6,34.2,0.1,0.022
1087,0.0,25.0,0.1,0.0832
1088,0.3,4.8,0.0,0.0102
1089,0.0,2.6,0.0,0.0
1090,0.0,1.4,0.1,0.01
1091,0.6,2.6,0.2,0.038
1092,0.3,0.8,0.0,0.004
1093,0.0,1.2,0.0,0.0
1094,0.3,41.6,0.2,0.038
1095,0.3,2.4,0.2,0.038
1096,0.0,3.2,0.0,0.0
1097,0.0,41.2,0.0,0.0
1098,0.0,5.6,0.0,0.0
1099,0.0,1.2,0.0,0.0
1100,0.0,27.8,0.0,0.0
1101,1.5,8.0,0.2,0.0626
1102,0.0,24.4,0.0,0.0
1103,0.3,0.2,0.0,0.007
1104,0.3,1.2,0.0,0.004
1105,0.3,0.0,0.0,0.01
1106,0.3,9.6,0.0,0.0057
1107,0.3,28.2,0.2,0.038
1108,2.1,22.6,0.0,0.0267
1109,0.0,0.0,0.0,0.0
1110,0.0,6.4,0.0,0.0
1111,0.0,3.0,0.0,0.0
1112,1.5,30.2,0.6,0.127
1113,0.3,2.2,0.0,0.003
1114,0.0,3.4,0.1,0.004
1115,0.0,1.4,0.0,0.0007
1116,0.9,61.8,0.0,0.033
1117,0.0,2.2,0.0,0.0
1118,5.4,78.0,1.7,0.3766
1119,0.3,172.6,0.0,0.145
1120,0.0,1.2,0.0,0.0
1121,0.9,47.2,0.0,0.0771
1122,0.0,0.4,0.0,0.0
1123,0.0,2.2,0.0,0.005
1124,0.0,2.4,0.0,0.0
1125,0.3,95.2,0.0,0.013
1126,0.0,0.6,0.0,0.0
1127,11.1,32.6,0.1,0.283
1128,0.0,3.8,0.0,0.0
1129,0.0,79.8,0.0,0.0
1130,0.3,3.4,0.0,0.002
1131,3.6,117.2,1.4,0.3348
1132,0.3,17.6,1.3,0.129
1133,0.0,2.6,0.0,0.0045
1134,0.0,1.2,0.0,0.0
1135,0.3,2.0,0.0,0.0065
1136,0.9,14.6,0.0,0.015
1137,0.3,0.4,0.0,0.0075
1138,0.0,0.2,0.0,0.0
1139,0.0,0.2,0.0,0.0
1140,0.3,3.0,0.0,0.006
1141,0.0,0.0,0.0,0.0
1142,0.0,6.4,0.0,0.0
1143,0.3,2.8,0.0,0.005
1144,0.0,13.8,0.0,0.002
1145,0.0,2.2,0.0,0.011
1146,0.0,40.4,0.0,0.008
1147,0.3,2.0,0.0,0.002
1148,0.0,0.4,0.0,0.0
1149,0.9,135.2,1.5,0.2503
1150,0.9,5.2,0.1,0.0405
1151,12.3,120.6,0.7,0.4185
1152,0.0,0.4,0.0,0.0
1153,0.3,114.0,0.2,0.038
1154,3.3,5.6,0.4,0.1018
1155,0.0,1.8,0.0,0.0033
1156,1.8,35.4,0.0,0.1005
1157,0.9,61.6,0.1,0.028
1158,0.3,1.6,0.1,0.0135
1159,0.0,32.0,0.0,0.0
1160,0.3,21.4,0.5,0.1288
1161,0.0,4.0,0.0,0.0
1162,0.0,0.6,0.0,0.0
1163,0.9,24.4,0.0,0.015
1164,0.0,9.0,0.1,0.0805
1165,0.3,0.2,0.0,0.006
1166,0.3,6.2,0.0,0.0
1167,47.4,154.4,0.8,1.3281
1168,0.0,1.8,0.1,0.0083
1169,2.1,21.0,0.2,0.0797
1170,1.2,111.2,0.3,0.1423
1171,0.0,1.0,0.0,0.0
1172,0.6,11.2,0.0,0.009
1173,1.5,14.0,0.1,0.0915
1174,0.0,1.4,0.0,0.0
1175,0.0,2.4,0.0,0.0
1176,0.0,0.2,0.0,0.0
1177,1.8,97.2,0.0,0.0636
1178,0.6,0.2,0.0,0.012
1179,1.2,2.0,0.2,0.048
1180,0.9,47.0,0.2,0.0294
1181,0.0,1.4,0.0,0.0013
1182,18.0,52.0,0.0,0.4725
1183,0.0,2.0,0.0,0.0045
1184,0.0,2.4,0.1,0.003
1185,0.0,19.8,0.0,0.0
1186,0.6,13.8,0.3,0.064
1187,0.0,0.6,0.0,0.0
1188,0.0,0.2,0.0,0.0
1189,0.9,2.0,0.0,0.021
1190,0.0,23.6,1.4,0.165
1191,0.3,61.0,0.2,0.1066
1192,0.9,54.0,0.1,0.034
1193,0.3,2.6,0.2,0.038
1194,0.0,2.2,0.0,0.0
1195,0.6,44.4,0.6,0.1263
1196,0.0,12.2,0.0,0.0
1197,0.0,1.0,0.0,0.0
1198,2.7,8.2,0.0,0.077
1199,0.6,34.2,0.3,0.0352
1200,0.0,13.2,0.0,0.0043
1201,0.6,26.8,0.0,0.02
1202,0.3,18.6,0.6,0.0674
1203,0.6,1.2,0.1,0.024
1204,0.6,3.4,0.2,0.0434
1205,2.1,13.2,0.1,0.041
1206,1.2,23.8,0.4,0.1024
1207,0.3,0.4,0.0,0.007
1208,0.3,2.8,0.0,0.0125
1209,0.3,12.0,0.0,0.01
1210,0.9,19.8,1.1,0.1289
1211,0.3,3.4,0.0,0.0
1212,1.8,9.0,0.2,0.0643
1213,1.2,63.0,0.8,0.1158
1214,0.6,19.0,0.0,0.01
1215,0.0,0.0,0.0,0.0
1216,1.2,45.6,0.0,0.0354
1217,1.2,12.6,0.2,0.0563
1218,0.0,47.2,0.0,0.0
1219,0.0,1.2,0.0,0.0
1220,0.0,3.0,0.0,0.0
1221,0.3,0.0,0.0,0.005
1222,0.0,19.4,0.0,0.157
1223,0.0,30.4,0.0,0.0
1224,0.0,10.8,0.0,0.0
1225,23.1,203.6,1.0,0.8528
1226,0.0,2.8,0.0,0.0
1227,6.3,54.4,0.4,0.2187
1228,0.6,0.6,0.0,0.0114
1229,4.2,8.2,0.7,0.1717
1230,0.6,45.6,0.4,0.0793
1231,0.6,53.8,0.4,0.1465
1232,0.0,13.4,0.0,0.0
1233,2.7,28.8,0.5,0.0954
1234,0.0,4.2,0.0,0.0
1235,0.0,0.0,0.0,0.0
1236,0.0,6.6,0.0,0.06
1237,1.2,5.6,0.0,0.0216
1238,0.3,3.0,0.0,0.0057
1239,3.9,63.8,0.7,0.1617
1240,0.9,7.2,0.5,0.0637
1241,8.4,76.0,3.1,0.542
1242,0.0,2.4,0.1,0.004
1243,0.0,47.0,0.0,0.0
1244,0.9,4.0,0.0,0.006
1245,0.3,28.2,0.2,0.1085
1246,0.3,13.4,0.0,0.007
1247,0.0,1.0,0.0,0.0
1248,0.3,1.6,0.0,0.006
1249,1.8,40.8,0.2,0.0684
1250,0.0,0.6,0.0,0.0
1251,0.3,1.0,0.0,0.006
1252,1.2,14.8,0.7,0.0955
1253,0.0,1.2,0.0,0.0
1254,0.9,4.4,0.2,0.037
1255,0.0,4.2,0.0,0.0
1256,0.0,39.4,0.0,0.0
1257,0.0,19.2,0.0,0.0
1258,4.5,29.2,0.0,0.1087
1259,0.0,46.2,0.0,0.0
1260,3.6,103.8,1.7,0.3903
1261,0.0,2.6,0.0,0.0
1262,0.3,17.8,0.4,0.046
1263,0.0,0.8,0.0,0.0
1264,21.0,116.2,0.5,0.6981
1265,0.6,1.2,0.0,0.008
1266,0.0,2.0,0.1,0.006
1267,0.6,26.4,1.3,0.1782
1268,0.6,7.8,0.2,0.041
1269,0.3,42.6,0.1,0.0079
1270,0.3,0.0,0.0,0.01
1271,0.0,0.0,0.0,0.0
1272,0.0,10.2,0.0,0.0033
1273,0.0,14.4,0.0,0.0
1274,0.3,17.6,0.0,0.0762
1275,0.3,2.4,0.0,0.0055
1276,0.9,61.4,0.4,0.0674
1277,5.7,7.8,0.2,0.1675
1278,0.0,6.0,0.0,0.0
1279,2.7,108.6,0.2,0.074
1280,0.3,36.4,0.0,0.003
1281,0.6,11.8,0.1,0.024
1282,0.0,2.8,0.0,0.0
1283,0.0,1.6,0.1,0.004
1284,0.0,21.4,0.0,0.0
1285,0.0,2.2,0.0,0.0
1286,0.9,55.8,0.0,0.0137
1287,0.9,15.2,0.1,0.031
1288,0.3,1.8,0.0,0.005
1289,0.0,2.2,0.0,0.0
1290,0.0,0.6,0.1,0.004
1291,0.0,0.6,0.0,0.0
1292,0.0,1.6,0.0,0.0
1293,0.0,1.4,0.1,0.004
1294,0.0,9.0,0.1,0.0065
1295,18.3,134.2,0.0,0.4825
1296,5.4,4.6,0.7,0.1617
1297,1.8,80.4,0.8,0.2155
1298,0.0,0.2,0.0,0.0
1299,0.6,27.2,0.0,0.0163
1300,0.3,34.2,0.0,0.0165
1301,0.3,15.4,0.2,0.038
1302,0.3,1.4,0.0,0.0125
1303,0.3,50.8,0.3,0.0892
1304,0.0,0.0,0.0,0.0
1305,0.9,1.8,0.0,0.0175
1306,1.5,45.2,0.2,0.05
1307,1.2,24.6,0.0,0.0367
1308,0.0,1.6,0.0,0.0045
1309,0.6,1.4,0.0,0.017
1310,0.6,27.8,0.5,0.06
1311,0.0,51.8,0.0,0.0
1312,0.0,34.8,0.2,0.0547
1313,0.0,2.0,0.0,0.0
1314,0.0,51.6,0.4,0.0299
1315,0.3,1.4,0.0,0.006
1316,18.3,64.0,0.3,0.5195
1317,0.0,0.4,0.0,0.0
1318,1.2,62.2,0.0,0.0859
1319,0.0,9.2,0.0,0.0062
1320,0.0,16.0,0.0,0.0
1321,0.0,0.4,0.0,0.0
1322,0.0,3.6,0.0,0.0
1323,0.0,40.4,0.3,0.0203
1324,0.0,0.8,0.0,0.006
1325,0.3,5.4,0.2,0.038
1326,0.0,0.0,0.0,0.0
1327,0.0,130.0,0.1,0.0726
1328,0.3,2.2,0.0,0.014
1329,0.3,3.4,0.0,0.0057
1330,0.6,30.0,0.1,0.0184
1331,1.2,62.8,0.0,0.0859
1332,0.3,10.2,0.0,0.007
1333,2.1,50.0,0.1,0.0667
1334,0.0,52.0,4.5,0.3375
1335,0.0,1.0,0.1,0.008
1336,0.0,4.6,0.0,0.0
1337,0.0,1.0,0.0,0.001
1338,2.4,3.6,0.1,0.0561
1339,0.0,0.0,0.0,0.0
1340,1.5,49.4,0.2,0.061
1341,0.0,1.0,0.0,0.0
1342,0.9,23.6,0.3,0.0547
1343,0.3,1.0,0.0,0.007
1344,0.3,4.8,0.1,0.013
1345,0.0,1.8,0.1,0.0025
1346,0.6,11.4,0.0,0.0054
1347,1.5,62.2,0.9,0.164
1348,0.0,97.4,0.1,0.0726
1349,0.9,17.6,0.0,0.0186
1350,0.3,14.8,0.0,0.0
1351,0.3,10.4,0.2,0.0333
1352,0.0,0.0,0.0,0.0
1353,3.3,4.0,0.4,0.1018
1354,0.3,30.2,0.5,0.058
1355,1.2,20.0,1.1,0.1439
1356,0.0,6.4,0.0,0.0
1357,0.3,90.2,0.9,0.118
1358,0.0,4.0,0.0,0.0
1359,0.0,0.0,0.0,0.0
1360,0.6,7.2,0.1,0.029
1361,0.0,1.8,0.0,0.0045
1362,0.3,2.0,0.0,0.0033
1363,0.0,3.8,0.0,0.0
1364,18.9,60.0,0.2,0.5289
1365,0.0,12.4,0.0,0.0
1366,0.3,12.8,0.0,0.01
1367,0.0,2.6,0.0,0.0029
1368,0.3,0.6,0.0,0.003
1369,1.2,19.4,0.2,0.0537
1370,0.0,1.4,0.0,0.0
1371,0.6,3.0,0.0,0.025
1372,37.2,151.6,0.0,1.0405
1373,0.0,3.4,0.0,0.0
1374,1.8,1.8,0.0,0.0321
1375,2.1,66.2,0.2,0.0701
1376,0.0,1.8,0.0,0.0
1377,1.2,35.4,0.4,0.0603
1378,0.0,0.8,0.0,0.0
1379,0.0,27.2,0.0,0.0
1380,0.3,1.4,0.0,0.0165
1381,0.0,2.0,0.1,0.006
1382,0.6,11.2,0.0,0.013
1383,0.0,0.6,0.0,0.0
1384,1.2,14.6,0.0,0.0257
1385,0.3,108.2,0.0,0.0726
1386,3.0,19.2,0.9,0.154
1387,0.0,0.6,0.0,0.0
1388,0.3,4.4,0.0,0.001
1389,0.3,0.0,0.0,0.01
1390,0.9,70.2,0.0,0.045
1391,0.3,2.4,0.2,0.038
1392,0.9,14.4,0.0,0.015
1393,0.9,0.2,0.0,0.014
1394,0.0,2.4,0.0,0.0
1395,0.6,0.4,0.1,0.0219
1396,0.9,69.6,0.1,0.0292
1397,0.0,0.0,0.0,0.0
1398,0.0,2.4,0.0,0.0
1399,0.0,59.4,0.0,0.0686
1400,0.0,3.6,0.0,0.0
1401,19.8,60.4,0.3,0.5143
1402,0.0,0.4,0.0,0.0
1403,2.1,4.6,0.2,0.0725
1404,4.5,63.4,0.0,0.1007
1405,0.3,64.0,0.2,0.1066
1406,0.3,2.0,0.0,0.002
1407,8.7,29.6,0.0,0.2668
1408,0.0,9.6,0.0,0.0
1409,13.2,117.0,2.5,0.5851
1410,0.3,2.2,0.0,0.0032
1411,0.6,1.2,0.1,0.024
1412,18.3,58.2,0.0,0.4863
1413,21.6,156.4,0.5,0.6647
1414,0.3,2.0,0.0,0.0095
1415,2.1,29.6,0.2,0.0403
1416,0.0,6.2,0.0,0.0
1417,1.2,51.0,0.2,0.1155
1418,0.6,75.4,0.0,0.02
1419,0.0,2.6,0.0,0.013
1420,0.3,0.8,0.0,0.01
1421,0.0,60.2,0.0,0.0686
1422,0.0,48.2,0.0,0.0
1423,0.0,0.8,0.0,0.0
1424,0.0,29.8,0.0,0.0
1425,0.3,35.0,0.0,0.0862
1426,0.3,129.6,0.6,0.069
1427,0.0,2.0,0.0,0.0
1428,0.3,5.6,0.0,0.002
1429,0.0,39.0,0.0,0.0
1430,0.3,3.0,0.2,0.038
1431,0.0,1.8,0.0,0.0
1432,0.6,0.6,0.0,0.008
1433,1.5,77.6,0.0,0.1075
1434,0.0,0.8,0.0,0.0
1435,0.0,0.0,0.0,0.0
1436,0.0,2.0,0.0,0.0
1437,0.9,0.8,0.0,0.03
1438,0.3,0.6,0.0,0.001
1439,0.3,0.8,0.0,0.005
1440,1.2,52.6,1.1,0.1569
1441,18.0,48.2,0.0,0.4725
1442,0.9,34.0,0.2,0.046
1443,3.3,4.2,0.4,0.1018
1444,0.0,16.0,0.0,0.0
1445,1.2,22.8,0.0,0.0237
1446,1.2,14.2,0.0,0.025
1447,0.6,9.0,0.0,0.0115
1448,2.7,53.0,0.4,0.1037
1449,0.0,40.6,0.0,0.0
1450,0.3,15.8,0.2,0.038
1451,0.6,27.2,0.4,0.1552
1452,0.3,1.4,0.1,0.0095
1453,0.9,1.8,0.0,0.0243
1454,0.0,0.2,0.0,0.0
1455,0.0,0.0,0.0,0.0
1456,1.8,6.8,0.3,0.0421
1457,1.8,18.2,0.2,0.065
1458,0.9,6.0,0.0,0.015
1459,0.0,2.4,0.0,0.004
1460,0.0,4.0,0.0,0.0
1461,0.6,2.2,0.1,0.024
1462,0.3,5.4,0.0,0.006
1463,0.0,1.6,0.1,0.003
1464,0.0,2.2,0.0,0.004
1465,0.0,19.6,0.1,0.0334
1466,0.0,66.0,0.3,0.0113
1467,0.0,1.0,0.2,0.01
1468,0.0,2.2,0.0,0.0
1469,19.2,119.4,0.0,0.5775
1470,0.0,4.8,0.0,0.0
1471,0.0,0.8,0.1,0.004
1472,0.0,1.2,0.0,0.0
1473,0.0,6.2,0.0,0.0
1474,0.0,2.4,0.0,0.0
1475,0.3,15.6,0.2,0.0467
1476,0.6,1.8,0.0,0.0165
1477,0.3,1.4,0.0,0.003
1478,0.3,3.2,0.0,0.023
1479,0.0,0.4,0.0,0.0
1480,0.0,78.0,0.0,0.0
1481,0.0,1.2,0.0,0.0
1482,0.0,2.4,0.0,0.001
1483,0.6,14.2,0.0,0.0265
1484,0.0,1.0,0.0,0.0
1485,0.9,12.8,0.0,0.025
1486,0.0,2.2,0.0,0.003
1487,1.2,1.6,0.0,0.0252
1488,2.7,93.8,0.4,0.1746
1489,0.0,0.4,0.0,0.0
1490,18.9,53.6,0.0,0.4935
