,pos_score,neu_score,neg_score,pos_sub_score,neu_sub_score,neg_sub_score
10156,0.0,69.8,0.0,0.0,0.0685,0.0
10157,1.5,11.2,0.1,0.05,0.038,0.004
10158,0.0,6.4,0.0,0.0,0.0,0.0
10159,0.0,2.0,0.0,0.0,0.0126,0.0
10160,0.3,136.4,0.3,0.01,0.0785,0.022
10161,1.2,143.0,0.5,0.0297,0.151,0.023
10162,0.0,1.8,0.0,0.0,0.0,0.0
10163,0.0,0.6,0.0,0.0,0.0,0.0
10164,0.0,1.4,0.0,0.0,0.0,0.0
10165,0.3,88.2,0.2,0.01,0.0,0.012
10166,0.0,17.4,0.0,0.0,0.0,0.0
10167,0.0,1.6,0.0,0.0,0.0,0.0
10168,3.0,20.2,0.3,0.068,0.1013,0.016
10169,0.6,1.6,0.0,0.01,0.0,0.0
10170,0.0,69.8,0.1,0.0,0.0715,0.004
10171,0.6,8.6,0.0,0.01,0.0,0.0
10172,0.6,3.0,0.1,0.0185,0.008,0.0054
10173,1.2,3.8,0.0,0.0221,0.0005,0.0
10174,0.0,3.4,0.0,0.0,0.0,0.0
10175,0.0,8.4,0.0,0.0,0.0,0.0
10176,0.0,3.0,0.0,0.0,0.0,0.0
10177,0.3,0.8,0.0,0.0055,0.0,0.0
10178,0.3,2.8,0.0,0.0075,0.002,0.0
10179,0.6,12.6,0.0,0.0113,0.0717,0.0
10180,0.3,3.6,0.0,0.0065,0.0012,0.0
10181,0.3,2.4,0.2,0.01,0.01,0.018
10182,0.3,2.8,0.0,0.008,0.0,0.0
10183,0.0,7.4,0.0,0.0,0.0,0.0
10184,0.0,0.4,0.0,0.0,0.0,0.0
10185,0.0,4.4,0.0,0.0,0.0,0.0
10186,0.3,1.6,0.0,0.0065,0.0,0.0
10187,0.9,48.6,0.3,0.0247,0.014,0.0234
10188,0.0,39.8,0.0,0.0,0.0,0.0
10189,3.9,44.6,1.0,0.0865,0.105,0.0496
10190,0.3,40.0,0.0,0.007,0.0,0.0
10191,1.8,31.6,0.0,0.02,0.0705,0.0
10192,18.9,54.6,0.3,0.2279,0.2725,0.0248
10193,0.0,0.0,0.0,0.0,0.0,0.0
10194,0.3,3.0,0.0,0.004,0.0,0.0
10195,0.0,10.4,0.0,0.0,0.01,0.0
10196,0.0,0.2,0.0,0.0,0.0,0.0
10197,1.8,43.8,0.2,0.0317,0.0113,0.018
10198,0.0,23.4,0.0,0.0,0.0,0.0
10199,0.0,1.4,0.0,0.0,0.0,0.0
10200,1.5,45.8,0.0,0.033,0.0,0.0
10201,18.0,83.2,0.0,0.2099,0.2625,0.0
10202,0.0,2.4,0.0,0.0,0.0,0.0
10203,18.0,58.0,0.1,0.2099,0.2635,0.004
10204,0.6,101.8,0.0,0.011,0.0785,0.0
10205,0.3,51.0,0.4,0.01,0.0125,0.038
10206,2.7,65.6,0.3,0.0532,0.0133,0.022
10207,1.5,26.2,0.0,0.05,0.0337,0.0
10208,0.0,61.8,0.0,0.0,0.0,0.0
10209,1.5,18.8,0.9,0.02,0.016,0.066
10210,0.0,0.0,0.0,0.0,0.0,0.0
10211,0.0,37.0,0.0,0.0,0.0,0.0
10212,0.0,25.6,0.1,0.0,0.0,0.009
10213,0.3,1.0,0.0,0.003,0.0,0.0
10214,0.6,60.4,0.0,0.0,0.0,0.0
10215,0.3,0.0,0.0,0.006,0.0,0.0
10216,0.6,31.8,0.2,0.0066,0.0193,0.014
10217,0.0,113.4,0.1,0.0,0.0779,0.004
10218,0.0,4.4,0.0,0.0,0.0,0.0
10219,0.3,2.8,0.2,0.01,0.01,0.018
10220,0.3,62.2,0.0,0.007,0.0086,0.0
10221,0.3,20.6,0.0,0.0057,0.0,0.0
10222,0.0,2.4,0.0,0.0,0.0038,0.0
10223,4.2,10.4,1.2,0.088,0.0663,0.0664
10224,0.3,29.2,0.0,0.0057,0.0,0.0
10225,0.0,69.6,0.0,0.0,0.004,0.0
10226,18.6,55.8,0.1,0.2239,0.2625,0.01
10227,4.5,30.4,0.8,0.1055,0.0425,0.046
10228,0.3,33.6,0.0,0.003,0.005,0.0
10229,0.0,2.2,0.0,0.0,0.0,0.0
10230,0.0,1.2,0.0,0.0,0.0,0.0
10231,0.3,10.6,0.2,0.01,0.01,0.018
10232,0.6,1.8,0.0,0.012,0.0045,0.0
10233,0.0,0.0,0.0,0.0,0.0,0.0
10234,1.2,15.2,0.0,0.014,0.0136,0.0
10235,0.3,24.6,0.6,0.006,0.0705,0.0519
10236,1.2,23.0,0.2,0.025,0.01,0.018
10237,1.5,9.0,0.1,0.0277,0.0,0.0
10238,1.8,43.8,0.4,0.0343,0.0336,0.0248
10239,0.0,1.2,0.1,0.0,0.0,0.0005
10240,0.0,2.8,0.1,0.0,0.0,0.004
10241,0.6,16.2,0.2,0.013,0.01,0.018
10242,1.5,28.0,1.5,0.035,0.01,0.115
10243,0.6,32.0,0.3,0.014,0.0826,0.02
10244,0.0,37.4,0.0,0.0,0.0,0.0
10245,2.1,84.2,0.2,0.03,0.0186,0.018
10246,0.3,4.8,0.0,0.0,0.0,0.0
10247,0.0,1.8,0.0,0.0,0.004,0.0
10248,0.0,46.0,0.0,0.0,0.0,0.0
10249,0.0,35.0,0.0,0.0,0.003,0.0
10250,0.6,37.4,0.5,0.02,0.0905,0.045
10251,0.0,2.2,0.0,0.0,0.0016,0.0
10252,9.0,22.8,0.0,0.164,0.1055,0.0
10253,0.0,1.8,0.0,0.0,0.0,0.0
10254,0.3,1.4,0.0,0.0055,0.0,0.0
10255,0.0,0.2,0.0,0.0,0.0,0.0
10256,0.6,33.0,0.4,0.02,0.0229,0.036
10257,0.6,44.4,0.3,0.0122,0.02,0.003
10258,0.0,18.4,0.0,0.0,0.0275,0.0
10259,0.6,0.8,0.0,0.0175,0.0,0.0
10260,1.2,7.0,0.0,0.0207,0.0,0.0
10261,0.3,1.0,0.0,0.009,0.0,0.0
10262,0.0,0.2,0.0,0.0,0.0,0.0
10263,0.0,0.2,0.0,0.0,0.0,0.0
10264,0.0,49.8,0.1,0.0,0.005,0.004
10265,0.0,0.0,0.0,0.0,0.0,0.0
10266,0.0,0.2,0.0,0.0,0.0,0.0
10267,0.0,0.0,0.0,0.0,0.0,0.0
10268,0.0,2.2,0.0,0.0,0.0,0.0
10269,0.0,8.6,0.0,0.0,0.016,0.0
10270,0.0,0.2,0.0,0.0,0.0,0.0
10271,0.3,34.4,0.0,0.0057,0.0,0.0
10272,1.2,6.0,0.2,0.025,0.01,0.018
10273,0.0,2.0,0.1,0.0,0.0005,0.007
10274,0.9,1.2,0.0,0.0208,0.0045,0.0
10275,0.0,2.6,0.0,0.0,0.0,0.0
10276,0.3,2.0,0.1,0.0,0.01,0.01
10277,6.0,9.2,0.3,0.1278,0.0216,0.028
10278,0.0,1.8,0.0,0.0,0.0,0.0
10279,0.0,61.8,0.0,0.0,0.0705,0.0
10280,1.5,30.4,0.0,0.05,0.0337,0.0
10281,0.9,50.0,0.2,0.0227,0.01,0.018
10282,0.0,2.0,0.0,0.0,0.005,0.0
10283,0.0,0.0,0.0,0.0,0.0,0.0
10284,1.2,76.6,0.4,0.03,0.0246,0.036
10285,0.0,1.2,0.0,0.0,0.0,0.0
10286,0.6,1.0,0.0,0.0105,0.0,0.0
10287,0.0,3.6,0.0,0.0,0.0005,0.0
10288,0.3,2.4,0.0,0.004,0.0,0.0
10289,18.6,128.4,0.3,0.2222,0.2825,0.003
10290,0.0,2.6,0.0,0.0,0.0,0.0
10291,0.0,8.0,0.0,0.0,0.0705,0.0
10292,0.0,2.4,0.2,0.0,0.0,0.0114
10293,0.6,1.6,0.1,0.011,0.0,0.01
10294,0.3,1.2,0.0,0.0,0.0,0.0
10295,18.3,72.8,0.2,0.2199,0.2725,0.018
10296,0.6,2.4,0.2,0.0083,0.0,0.01
10297,1.8,29.6,0.1,0.0272,0.004,0.01
10298,0.6,10.0,0.9,0.0103,0.051,0.0544
10299,0.0,19.8,1.2,0.0,0.0025,0.104
10300,0.0,22.8,0.0,0.0,0.0705,0.0
10301,0.3,10.2,0.0,0.01,0.004,0.0
10302,0.0,13.0,0.0,0.0,0.0,0.0
10303,0.3,15.4,0.2,0.01,0.01,0.018
10304,0.0,15.0,0.0,0.0,0.0,0.0
10305,0.0,14.6,0.0,0.0,0.056,0.0
10306,0.0,1.4,0.0,0.0,0.0,0.0
10307,3.9,164.0,0.8,0.0883,0.1075,0.0425
10308,0.3,0.4,0.0,0.006,0.0,0.0
10309,0.0,33.8,0.4,0.0,0.0956,0.0223
10310,0.0,1.6,0.0,0.0,0.0,0.0
10311,18.0,51.2,0.0,0.2099,0.2625,0.0
10312,0.3,17.8,0.8,0.01,0.0475,0.0481
10313,1.5,8.4,0.2,0.026,0.0113,0.018
10314,0.0,34.4,0.1,0.0,0.072,0.003
10315,2.1,13.2,0.0,0.031,0.006,0.0
10316,0.0,19.6,0.0,0.0,0.0,0.0
10317,0.3,0.2,0.0,0.0,0.0,0.0
10318,0.0,2.0,0.0,0.0,0.0,0.0
10319,0.3,2.0,0.1,0.01,0.0,0.004
10320,0.0,1.8,0.0,0.0,0.0,0.0
10321,0.0,31.4,0.0,0.0,0.141,0.0
10322,0.0,0.8,0.0,0.0,0.0,0.0
10323,1.2,124.8,0.4,0.034,0.1571,0.036
10324,0.3,1.2,0.0,0.01,0.0106,0.0
10325,0.3,11.6,0.0,0.01,0.004,0.0
10326,1.5,60.6,1.1,0.0335,0.0696,0.0725
10327,2.4,6.8,0.0,0.0431,0.01,0.0
10328,0.0,11.0,0.0,0.0,0.0,0.0
10329,0.0,7.4,0.0,0.0,0.0,0.0
10330,0.0,13.6,0.0,0.0,0.0705,0.0
10331,0.6,1.0,0.1,0.014,0.0,0.01
10332,0.0,0.4,0.0,0.0,0.0,0.0
10333,0.0,1.0,0.1,0.0,0.0,0.01
10334,0.0,17.0,0.0,0.0,0.0705,0.0
10335,0.3,105.8,0.1,0.0033,0.0,0.0046
10336,0.0,1.6,0.1,0.0,0.0006,0.0
10337,0.6,78.0,0.0,0.009,0.0842,0.0
10338,0.0,1.8,0.0,0.0,0.0,0.0
10339,1.5,32.0,0.4,0.0333,0.02,0.036
10340,0.3,1.6,0.0,0.009,0.01,0.0
10341,0.0,3.4,0.0,0.0,0.0,0.0
10342,0.0,81.2,0.0,0.0,0.0685,0.0
10343,0.0,16.6,0.0,0.0,0.0,0.0
10344,2.1,30.6,0.3,0.0283,0.0113,0.003
10345,0.3,16.2,0.1,0.007,0.0,0.0
10346,0.0,3.0,0.0,0.0,0.0006,0.0
10347,0.0,11.6,0.0,0.0,0.0,0.0
10348,0.0,1.0,0.0,0.0,0.0,0.0
10349,0.0,5.8,0.0,0.0,0.0021,0.0
10350,0.0,0.0,0.0,0.0,0.0,0.0
10351,0.6,2.4,0.0,0.0163,0.0,0.0
10352,0.0,18.8,0.0,0.0,0.0469,0.0
10353,1.2,81.0,0.9,0.0314,0.093,0.0575
10354,1.2,26.0,0.5,0.0279,0.0905,0.0126
10355,0.0,0.0,0.0,0.0,0.0,0.0
10356,1.5,48.8,0.2,0.026,0.035,0.018
10357,0.3,39.2,0.0,0.0,0.0,0.0
10358,0.0,26.6,0.0,0.0,0.0,0.0
10359,0.6,7.2,0.4,0.0148,0.018,0.0237
10360,0.9,10.8,0.1,0.015,0.0,0.0025
10361,2.7,56.8,0.5,0.065,0.059,0.034
10362,0.0,0.0,0.0,0.0,0.0,0.0
10363,1.2,18.4,0.0,0.0278,0.01,0.0
10364,0.0,2.2,0.0,0.0,0.0,0.0
10365,0.0,11.2,0.0,0.0,0.0,0.0
10366,0.0,1.8,0.0,0.0,0.0,0.0
10367,0.0,1.4,0.0,0.0,0.0,0.0
10368,0.0,0.4,0.0,0.0,0.0,0.0
10369,18.0,51.6,0.0,0.2099,0.2625,0.0
10370,0.0,1.2,0.0,0.0,0.0,0.0
10371,0.3,14.8,0.2,0.01,0.012,0.018
10372,0.3,6.0,0.2,0.01,0.01,0.018
10373,0.3,40.4,0.0,0.003,0.0,0.0
10374,0.3,1.2,0.0,0.002,0.0,0.0
10375,0.0,38.6,0.0,0.0,0.0006,0.0
10376,0.6,1.0,0.1,0.014,0.0,0.01
10377,2.1,4.2,0.0,0.0375,0.0,0.0
10378,0.3,1.6,0.0,0.002,0.0,0.0
10379,0.0,9.0,0.0,0.0,0.0033,0.0
10380,0.0,10.6,0.0,0.0,0.005,0.0
10381,4.5,71.0,0.2,0.096,0.0253,0.018
10382,1.8,3.8,0.0,0.0321,0.0,0.0
10383,0.0,17.6,0.0,0.0,0.0086,0.0
10384,0.0,2.0,0.0,0.0,0.001,0.0
10385,0.0,74.0,0.0,0.0,0.0724,0.0
10386,0.3,8.8,0.2,0.01,0.01,0.018
10387,0.3,43.8,0.3,0.01,0.01,0.021
10388,0.0,2.4,0.0,0.0,0.0,0.0
10389,0.0,1.8,0.1,0.0,0.0,0.01
10390,0.0,72.0,0.0,0.0,0.0685,0.0
10391,0.0,0.0,0.0,0.0,0.0,0.0
10392,0.3,21.2,0.2,0.01,0.01,0.018
10393,0.9,2.6,0.0,0.011,0.0,0.0
10394,0.0,113.2,0.2,0.0,0.002,0.0054
10395,0.0,5.8,0.0,0.0,0.0126,0.0
10396,0.3,0.4,0.2,0.01,0.01,0.018
10397,0.0,0.2,0.0,0.0,0.0,0.0
10398,0.9,57.0,0.8,0.0263,0.083,0.0619
10399,0.3,2.4,0.0,0.005,0.0,0.0
10400,3.9,27.6,0.8,0.0865,0.0388,0.0446
10401,0.6,5.4,0.1,0.014,0.0,0.01
10402,0.0,2.0,0.0,0.0,0.004,0.0
10403,0.9,10.8,0.4,0.0197,0.01,0.013
10404,0.3,24.6,0.0,0.007,0.0705,0.0
10405,0.3,11.8,0.0,0.0053,0.0,0.0
10406,0.6,1.2,0.1,0.014,0.0,0.01
10407,0.3,1.0,0.0,0.006,0.0,0.0
10408,0.0,0.4,0.0,0.0,0.0,0.0
10409,1.2,28.2,0.1,0.0241,0.0605,0.0066
10410,0.0,1.2,0.0,0.0,0.0,0.0
10411,0.0,0.2,0.0,0.0,0.0,0.0
10412,0.3,0.8,0.0,0.01,0.0,0.0
10413,0.0,58.0,0.0,0.0,0.0,0.0
10414,0.0,62.0,0.0,0.0,0.0685,0.0
10415,0.3,7.0,0.2,0.01,0.01,0.018
10416,4.8,22.6,1.2,0.1063,0.0525,0.0684
10417,0.0,2.6,0.0,0.0,0.0,0.0
10418,0.0,2.0,0.0,0.0,0.0,0.0
10419,18.3,59.2,0.3,0.2157,0.3463,0.003
10420,0.0,1.6,0.0,0.0,0.01,0.0
10421,0.0,1.2,0.0,0.0,0.0,0.0
10422,0.0,0.8,0.0,0.0,0.0,0.0
10423,0.0,8.4,0.0,0.0,0.016,0.0
10424,0.0,2.8,0.0,0.0,0.0,0.0
10425,3.9,4.8,0.7,0.0865,0.0345,0.0406
10426,0.6,7.0,0.1,0.014,0.0,0.01
10427,0.3,15.8,0.2,0.01,0.0186,0.018
10428,0.6,1.6,0.1,0.014,0.0,0.01
10429,40.5,482.2,0.2,0.5253,0.7598,0.0095
10430,0.0,2.4,0.0,0.0,0.0,0.0
10431,0.0,1.2,0.0,0.0,0.0,0.0
10432,0.0,2.6,0.0,0.0,0.0006,0.0
10433,0.0,12.2,0.0,0.0,0.0086,0.0
10434,1.2,15.4,0.2,0.04,0.01,0.018
10435,0.0,4.8,0.0,0.0,0.0,0.0
10436,0.3,9.8,0.0,0.002,0.06,0.0
10437,0.9,1.4,0.0,0.0225,0.0,0.0
10438,2.7,101.4,3.6,0.0484,0.033,0.3046
10439,0.0,23.8,0.1,0.0,0.0038,0.0095
10440,0.3,0.4,0.1,0.01,0.0,0.006
10441,18.6,53.4,0.2,0.2257,0.2725,0.018
10442,0.3,2.4,0.2,0.01,0.01,0.018
10443,0.9,12.0,0.1,0.024,0.0,0.01
10444,0.0,3.0,0.0,0.0,0.0,0.0
10445,2.7,91.2,0.6,0.0467,0.0785,0.0519
10446,1.8,6.8,0.0,0.0345,0.01,0.0
10447,5.1,42.2,0.9,0.1115,0.0455,0.0586
10448,0.0,0.0,0.0,0.0,0.0,0.0
10449,0.0,19.0,0.0,0.0,0.0066,0.0
10450,0.0,1.6,0.0,0.0,0.0,0.0
10451,2.7,79.2,0.7,0.0619,0.129,0.0555
10452,18.6,56.6,0.0,0.2177,0.2625,0.0
10453,0.3,21.0,0.0,0.002,0.005,0.0
10454,0.3,10.6,0.0,0.01,0.0,0.0
10455,0.3,3.4,0.0,0.0065,0.01,0.0
10456,1.2,52.4,0.0,0.016,0.002,0.0
10457,0.6,43.2,0.0,0.003,0.0,0.0
10458,0.3,8.8,0.2,0.01,0.01,0.018
10459,1.2,20.0,0.0,0.016,0.003,0.0
10460,0.3,2.4,0.0,0.0057,0.0,0.0
10461,0.6,38.4,0.2,0.014,0.01,0.018
10462,5.7,33.4,0.2,0.1278,0.0931,0.018
10463,0.3,1.4,0.0,0.006,0.0,0.0
10464,1.8,23.0,0.0,0.0345,0.0,0.0
10465,0.0,1.6,0.0,0.0,0.005,0.0
10466,0.3,54.6,0.2,0.01,0.01,0.018
10467,0.3,29.4,0.2,0.01,0.014,0.018
10468,0.3,2.6,0.2,0.01,0.01,0.018
10469,0.0,2.4,0.1,0.0,0.0043,0.0025
10470,0.0,0.2,0.0,0.0,0.0,0.0
10471,0.3,12.6,0.0,0.0033,0.0096,0.0
10472,0.0,7.0,0.1,0.0,0.006,0.003
10473,0.0,8.0,0.1,0.0,0.002,0.0087
10474,0.3,0.2,0.0,0.008,0.0,0.0
10475,0.9,28.4,0.0,0.0166,0.0,0.0
10476,0.0,2.4,0.0,0.0,0.0145,0.0
10477,0.3,0.2,0.0,0.002,0.0,0.0
10478,0.3,1.8,0.1,0.005,0.003,0.0066
10479,0.0,1.4,0.1,0.0,0.0,0.004
10480,0.0,2.0,0.0,0.0,0.0,0.0
10481,0.0,0.2,0.0,0.0,0.0,0.0
10482,0.0,18.2,0.0,0.0,0.0038,0.0
10483,0.3,5.0,0.2,0.01,0.01,0.018
10484,0.0,1.0,0.0,0.0,0.0,0.0
10485,0.0,8.6,0.0,0.0,0.0,0.0
10486,0.6,60.6,0.4,0.02,0.173,0.036
10487,0.0,115.2,0.1,0.0,0.0685,0.004
10488,0.0,1.2,0.1,0.0,0.0,0.0
10489,18.0,60.0,0.0,0.2099,0.2625,0.0
10490,0.0,1.6,0.0,0.0,0.005,0.0
10491,0.0,0.0,0.0,0.0,0.0,0.0
10492,0.0,39.0,0.0,0.0,0.0,0.0
10493,0.0,35.2,0.0,0.0,0.0,0.0
10494,18.0,131.2,0.0,0.2099,0.331,0.0
10495,0.3,2.4,0.0,0.006,0.0,0.0
10496,2.4,105.4,0.6,0.0461,0.081,0.0519
10497,19.5,138.0,0.2,0.2359,0.3448,0.018
10498,0.6,16.6,0.2,0.0157,0.015,0.018
10499,0.0,0.0,0.0,0.0,0.0,0.0
10500,0.3,42.0,0.2,0.01,0.01,0.018
10501,0.0,34.4,0.0,0.0,0.0,0.0
10502,0.3,2.2,0.0,0.004,0.001,0.0
10503,0.3,47.2,0.0,0.005,0.0,0.0
10504,0.3,4.8,0.0,0.0065,0.01,0.0
10505,0.0,2.6,0.0,0.0,0.0,0.0
10506,0.0,0.6,0.0,0.0,0.0,0.0
10507,0.6,18.6,1.0,0.014,0.0063,0.0715
10508,0.3,2.2,0.0,0.0085,0.0,0.0
10509,0.0,0.6,0.0,0.0,0.0,0.0
10510,0.6,2.6,0.0,0.012,0.0,0.0
10511,0.0,0.2,0.0,0.0,0.0,0.0
10512,0.6,31.8,0.2,0.0157,0.01,0.018
10513,1.5,27.0,0.2,0.0328,0.0265,0.018
10514,4.2,117.0,1.4,0.0719,0.1678,0.096
10515,0.3,2.0,0.0,0.0075,0.0,0.0
10516,0.0,2.4,0.0,0.0,0.01,0.0
10517,0.9,19.2,0.0,0.0254,0.0053,0.0
10518,0.0,0.2,0.0,0.0,0.0,0.0
10519,0.3,2.6,0.2,0.01,0.01,0.018
10520,0.3,1.6,0.0,0.003,0.0,0.0
10521,0.9,1.4,0.0,0.027,0.0035,0.0
10522,0.3,6.6,0.0,0.003,0.0,0.0
10523,1.5,8.4,0.0,0.05,0.0337,0.0
10524,0.3,21.4,0.3,0.006,0.0256,0.0155
10525,0.0,1.2,0.0,0.0,0.01,0.0
10526,0.3,5.6,0.0,0.007,0.0026,0.0
10527,1.8,42.6,0.3,0.0307,0.01,0.003
10528,0.0,64.2,0.0,0.0,0.004,0.0
10529,0.0,1.8,0.0,0.0,0.0,0.0
10530,0.0,0.2,0.0,0.0,0.0,0.0
10531,0.3,0.2,0.0,0.0075,0.0,0.0
10532,0.0,7.4,0.0,0.0,0.0,0.0
10533,0.0,1.2,0.0,0.0,0.0,0.0
10534,0.0,0.8,0.0,0.0,0.0,0.0
10535,0.3,2.4,0.0,0.0,0.0,0.0
10536,0.0,1.8,0.0,0.0,0.0016,0.0
10537,8.7,67.6,0.3,0.1662,0.181,0.025
10538,2.7,74.0,0.2,0.078,0.0182,0.018
10539,0.0,0.8,0.0,0.0,0.0,0.0
10540,0.0,0.0,0.0,0.0,0.0,0.0
10541,0.3,3.0,0.1,0.009,0.004,0.0054
10542,0.3,5.4,0.2,0.01,0.01,0.018
10543,1.2,19.2,0.1,0.0246,0.0005,0.003
10544,0.3,8.4,0.7,0.01,0.0105,0.05
10545,0.6,2.2,0.0,0.0153,0.005,0.0
10546,0.6,54.0,0.0,0.0058,0.0153,0.0
10547,0.0,0.0,0.0,0.0,0.0,0.0
10548,0.0,2.4,0.0,0.0,0.0,0.0
10549,0.0,9.0,0.1,0.0,0.0006,0.004
10550,0.0,163.4,0.0,0.0,0.0033,0.0
10551,0.3,2.0,0.0,0.006,0.0,0.0
10552,0.0,7.8,0.0,0.0,0.0,0.0
10553,0.0,0.2,0.0,0.0,0.0006,0.0
10554,0.0,0.2,0.0,0.0,0.0,0.0
10555,0.3,3.0,0.2,0.01,0.0145,0.018
10556,18.0,48.4,0.0,0.2099,0.2625,0.0
10557,1.5,18.2,0.5,0.038,0.01,0.0334
10558,0.3,5.6,0.3,0.01,0.01,0.0254
10559,0.3,2.4,0.0,0.0066,0.0,0.0
10560,18.3,78.0,0.0,0.2159,0.2625,0.0
10561,0.0,4.2,0.0,0.0,0.0,0.0
10562,2.1,111.8,0.4,0.0257,0.022,0.0096
10563,0.0,15.6,0.0,0.0,0.0,0.0
10564,2.4,117.8,0.5,0.0521,0.0929,0.04
10565,0.3,13.0,0.2,0.01,0.01,0.018
10566,0.0,1.6,0.0,0.0,0.0,0.0
10567,0.0,19.6,0.0,0.0,0.0,0.0
10568,0.3,2.4,0.0,0.002,0.0,0.0
10569,0.0,0.0,0.0,0.0,0.0,0.0
10570,0.0,0.2,0.0,0.0,0.0,0.0
10571,0.0,1.8,0.1,0.0,0.0,0.0066
10572,0.0,40.0,0.0,0.0,0.0,0.0
10573,0.0,4.0,0.0,0.0,0.0,0.0
10574,0.3,2.4,0.2,0.01,0.01,0.018
10575,0.0,0.0,0.0,0.0,0.0,0.0
10576,0.0,71.6,0.0,0.0,0.0705,0.0
10577,0.9,12.2,0.3,0.0244,0.01,0.027
10578,0.0,4.8,0.0,0.0,0.0,0.0
10579,0.0,2.0,0.0,0.0,0.0045,0.0
10580,0.0,2.6,0.0,0.0,0.0021,0.0
10581,0.0,3.4,0.0,0.0,0.004,0.0
10582,0.9,42.2,0.0,0.015,0.0,0.0
10583,0.3,0.2,0.0,0.006,0.0,0.0
10584,0.0,3.2,0.0,0.0,0.0,0.0
10585,0.0,2.8,0.0,0.0,0.0,0.0
10586,0.0,2.0,0.0,0.0,0.0,0.0
10587,19.8,84.2,0.2,0.2489,0.2725,0.018
10588,0.3,75.6,0.2,0.01,0.0785,0.018
10589,0.3,7.2,0.0,0.0057,0.0,0.0
10590,1.8,71.8,0.2,0.0325,0.0213,0.018
10591,0.0,2.2,0.0,0.0,0.0,0.0
10592,0.3,10.2,0.2,0.01,0.01,0.018
10593,1.5,38.6,0.0,0.026,0.025,0.0
10594,0.6,38.6,0.2,0.012,0.01,0.018
10595,0.0,0.4,0.0,0.0,0.0,0.0
10596,0.6,1.4,0.1,0.014,0.0,0.01
10597,0.0,1.4,0.0,0.0,0.0,0.0
10598,0.6,1.4,0.0,0.0085,0.0,0.0
10599,0.0,12.2,0.0,0.0,0.0,0.0
10600,0.0,126.0,0.0,0.0,0.0685,0.0
10601,0.0,11.0,0.0,0.0,0.003,0.0
10602,0.3,4.2,0.0,0.007,0.0,0.0
10603,0.0,1.4,0.0,0.0,0.0025,0.0
10604,4.2,22.8,1.0,0.0922,0.0457,0.0436
10605,0.3,2.6,0.0,0.01,0.0,0.0
10606,0.0,71.8,0.1,0.0,0.0685,0.003
10607,0.6,1.2,0.1,0.014,0.0,0.01
10608,0.6,89.6,0.8,0.02,0.0918,0.043
10609,0.3,1.4,0.1,0.003,0.0,0.0066
10610,0.0,1.4,0.0,0.0,0.0,0.0
10611,0.3,1.0,0.0,0.01,0.0,0.0
10612,0.0,12.0,0.0,0.0,0.0,0.0
10613,0.3,53.0,0.2,0.01,0.01,0.018
10614,0.0,6.6,0.0,0.0,0.0,0.0
10615,0.3,0.8,0.1,0.01,0.0,0.004
10616,0.0,153.8,1.7,0.0,0.0745,0.1393
10617,0.0,1.4,0.0,0.0,0.0,0.0
10618,0.0,2.8,0.0,0.0,0.0,0.0
10619,0.0,3.4,0.0,0.0,0.0,0.0
10620,0.0,0.8,0.0,0.0,0.0,0.0
10621,0.0,1.0,0.1,0.0,0.002,0.0005
10622,2.1,62.8,1.7,0.022,0.006,0.1393
10623,0.3,0.0,0.0,0.006,0.0,0.0
10624,0.0,0.8,0.0,0.0,0.01,0.0
10625,0.3,1.4,0.0,0.0,0.0,0.0
10626,0.6,12.2,0.8,0.019,0.0135,0.0615
10627,0.0,11.8,0.0,0.0,0.0,0.0
10628,7.5,18.8,1.5,0.226,0.139,0.111
10629,0.0,0.0,0.0,0.0,0.0,0.0
10630,0.3,2.2,0.0,0.0075,0.0062,0.0
10631,0.0,1.0,0.0,0.0,0.0,0.0
10632,0.9,12.8,0.0,0.0123,0.0096,0.0
10633,0.0,2.2,0.0,0.0,0.0,0.0
10634,1.5,60.4,0.4,0.0371,0.091,0.036
10635,0.0,2.0,0.0,0.0,0.0,0.0
10636,0.3,8.6,0.0,0.01,0.0,0.0
10637,0.0,1.8,0.0,0.0,0.0,0.0
10638,0.3,7.2,0.0,0.002,0.005,0.0
10639,0.6,0.6,0.0,0.0107,0.0,0.0
10640,0.3,0.4,0.0,0.0,0.0,0.0
10641,0.0,16.0,0.1,0.0,0.0838,0.004
10642,0.0,2.4,0.1,0.0,0.002,0.003
10643,0.9,91.2,0.0,0.015,0.0,0.0
10644,20.7,139.2,0.6,0.2721,0.421,0.054
10645,25.2,85.0,0.1,0.3558,0.2976,0.01
10646,0.3,2.0,0.0,0.0064,0.0017,0.0
10647,4.8,55.4,0.9,0.1115,0.0445,0.0586
10648,0.3,26.6,0.0,0.01,0.0,0.0
10649,0.0,75.2,0.0,0.0,0.0028,0.0
10650,18.9,64.6,0.5,0.2357,0.2868,0.04
10651,2.1,31.4,0.9,0.043,0.026,0.0749
10652,1.5,85.2,0.2,0.024,0.008,0.0108
10653,0.0,0.6,0.0,0.0,0.0,0.0
10654,0.3,8.0,0.0,0.0075,0.0,0.0
10655,0.3,112.8,0.0,0.0,0.1015,0.0
10656,0.3,55.2,0.0,0.007,0.0038,0.0
10657,0.0,6.8,0.0,0.0,0.0,0.0
10658,1.2,13.0,0.0,0.019,0.0,0.0
10659,0.0,0.8,0.1,0.0,0.0,0.0
10660,1.5,30.2,0.0,0.0313,0.0,0.0
