,pos_score,neu_score,neg_score
996,0.0,4.4,0.0
997,0.0,59.2,1.2
998,0.0,0.8,0.0
999,4.2,56.4,3.0
1000,0.6,3.6,0.0
1001,1.2,4.8,0.0
1002,0.0,4.0,0.0
1003,0.0,1.6,0.0
1004,0.6,4.8,0.0
1005,0.0,0.0,0.0
1006,1.2,2.4,0.0
1007,0.0,0.4,0.2
1008,0.0,0.0,0.0
1009,43.8,156.8,1.4
1010,0.0,2.4,0.0
1011,0.0,0.4,0.0
1012,0.0,44.4,1.4
1013,2.4,3.2,0.0
1014,1.8,170.4,0.0
1015,0.0,82.8,0.2
1016,0.0,16.4,0.0
1017,0.6,23.2,0.4
1018,0.6,22.0,0.0
1019,1.8,37.2,0.0
1020,1.2,50.4,0.0
1021,0.0,0.4,0.0
1022,1.8,7.6,0.0
1023,0.0,0.4,0.0
1024,75.6,405.2,1.4
1025,0.0,14.8,0.0
1026,0.0,0.4,0.0
1027,38.4,166.4,2.8
1028,6.6,7.2,0.8
1029,0.6,1.2,0.0
1030,0.0,0.4,0.0
1031,0.0,7.2,0.0
1032,0.6,9.6,0.4
1033,5.4,202.8,0.8
1034,0.6,4.0,0.0
1035,0.0,0.0,0.0
1036,0.6,46.8,2.0
1037,0.0,0.0,0.0
1038,0.6,12.0,0.4
1039,0.6,4.0,0.0
1040,2.4,18.8,0.0
1041,0.0,0.0,0.0
1042,0.6,4.0,0.0
1043,0.0,0.0,0.0
1044,0.0,74.0,0.0
1045,9.6,26.4,1.4
1046,0.0,4.8,0.0
1047,0.6,131.2,0.0
1048,0.6,96.4,0.4
1049,1.2,10.4,0.0
1050,0.0,0.4,0.0
1051,0.6,0.0,0.0
1052,0.0,41.2,0.0
1053,0.0,32.4,2.4
1054,1.2,1.2,0.0
1055,1.2,8.0,0.6
1056,0.0,6.8,0.0
1057,0.6,5.6,0.0
1058,1.2,0.0,0.2
1059,0.6,2.0,0.0
1060,1.8,63.6,0.0
1061,0.0,2.4,0.0
1062,0.6,5.2,0.2
1063,0.0,0.4,0.0
1064,0.0,2.8,0.0
1065,0.0,0.0,0.0
1066,0.0,99.6,0.0
1067,0.0,4.4,0.0
1068,1.2,18.8,1.8
1069,0.0,62.0,0.0
1070,0.6,26.8,0.0
1071,0.6,2.0,0.0
1072,6.6,23.6,0.2
1073,0.6,3.6,0.0
1074,0.0,25.6,0.0
1075,0.6,4.4,0.0
1076,0.0,43.2,0.0
1077,0.0,97.6,0.0
1078,0.0,58.4,0.0
1079,0.0,0.0,0.2
1080,0.0,2.8,0.0
1081,0.6,4.0,0.0
1082,0.0,2.0,0.2
1083,0.0,0.0,0.0
1084,11.4,19.2,0.4
1085,2.4,4.4,0.0
1086,1.2,68.4,0.2
1087,0.0,50.0,0.2
1088,0.6,9.6,0.0
1089,0.0,5.2,0.0
1090,0.0,2.8,0.2
1091,1.2,5.2,0.4
1092,0.6,1.6,0.0
1093,0.0,2.4,0.0
1094,0.6,83.2,0.4
1095,0.6,4.8,0.4
1096,0.0,6.4,0.0
1097,0.0,82.4,0.0
1098,0.0,11.2,0.0
1099,0.0,2.4,0.0
1100,0.0,55.6,0.0
1101,3.0,16.0,0.4
1102,0.0,48.8,0.0
1103,0.6,0.4,0.0
1104,0.6,2.4,0.0
1105,0.6,0.0,0.0
1106,0.6,19.2,0.0
1107,0.6,56.4,0.4
1108,4.2,45.2,0.0
1109,0.0,0.0,0.0
1110,0.0,12.8,0.0
1111,0.0,6.0,0.0
1112,3.0,60.4,1.2
1113,0.6,4.4,0.0
1114,0.0,6.8,0.2
1115,0.0,2.8,0.0
1116,1.8,123.6,0.0
1117,0.0,4.4,0.0
1118,10.8,156.0,3.4
1119,0.6,345.2,0.0
1120,0.0,2.4,0.0
1121,1.8,94.4,0.0
1122,0.0,0.8,0.0
1123,0.0,4.4,0.0
1124,0.0,4.8,0.0
1125,0.6,190.4,0.0
1126,0.0,1.2,0.0
1127,22.2,65.2,0.2
1128,0.0,7.6,0.0
1129,0.0,159.6,0.0
1130,0.6,6.8,0.0
1131,7.2,234.4,2.8
1132,0.6,35.2,2.6
1133,0.0,5.2,0.0
1134,0.0,2.4,0.0
1135,0.6,4.0,0.0
1136,1.8,29.2,0.0
1137,0.6,0.8,0.0
1138,0.0,0.4,0.0
1139,0.0,0.4,0.0
1140,0.6,6.0,0.0
1141,0.0,0.0,0.0
1142,0.0,12.8,0.0
1143,0.6,5.6,0.0
1144,0.0,27.6,0.0
1145,0.0,4.4,0.0
1146,0.0,80.8,0.0
1147,0.6,4.0,0.0
1148,0.0,0.8,0.0
1149,1.8,270.4,3.0
1150,1.8,10.4,0.2
1151,24.6,241.2,1.4
1152,0.0,0.8,0.0
1153,0.6,228.0,0.4
1154,6.6,11.2,0.8
1155,0.0,3.6,0.0
1156,3.6,70.8,0.0
1157,1.8,123.2,0.2
1158,0.6,3.2,0.2
1159,0.0,64.0,0.0
1160,0.6,42.8,1.0
1161,0.0,8.0,0.0
1162,0.0,1.2,0.0
1163,1.8,48.8,0.0
1164,0.0,18.0,0.2
1165,0.6,0.4,0.0
1166,0.6,12.4,0.0
1167,94.8,308.8,1.6
1168,0.0,3.6,0.2
1169,4.2,42.0,0.4
1170,2.4,222.4,0.6
1171,0.0,2.0,0.0
1172,1.2,22.4,0.0
1173,3.0,28.0,0.2
1174,0.0,2.8,0.0
1175,0.0,4.8,0.0
1176,0.0,0.4,0.0
1177,3.6,194.4,0.0
1178,1.2,0.4,0.0
1179,2.4,4.0,0.4
1180,1.8,94.0,0.4
1181,0.0,2.8,0.0
1182,36.0,104.0,0.0
1183,0.0,4.0,0.0
1184,0.0,4.8,0.2
1185,0.0,39.6,0.0
1186,1.2,27.6,0.6
1187,0.0,1.2,0.0
1188,0.0,0.4,0.0
1189,1.8,4.0,0.0
1190,0.0,47.2,2.8
1191,0.6,122.0,0.4
1192,1.8,108.0,0.2
1193,0.6,5.2,0.4
1194,0.0,4.4,0.0
1195,1.2,88.8,1.2
1196,0.0,24.4,0.0
1197,0.0,2.0,0.0
1198,5.4,16.4,0.0
1199,1.2,68.4,0.6
1200,0.0,26.4,0.0
1201,1.2,53.6,0.0
1202,0.6,37.2,1.2
1203,1.2,2.4,0.2
1204,1.2,6.8,0.4
1205,4.2,26.4,0.2
1206,2.4,47.6,0.8
1207,0.6,0.8,0.0
1208,0.6,5.6,0.0
1209,0.6,24.0,0.0
1210,1.8,39.6,2.2
1211,0.6,6.8,0.0
1212,3.6,18.0,0.4
1213,2.4,126.0,1.6
1214,1.2,38.0,0.0
1215,0.0,0.0,0.0
1216,2.4,91.2,0.0
1217,2.4,25.2,0.4
1218,0.0,94.4,0.0
1219,0.0,2.4,0.0
1220,0.0,6.0,0.0
1221,0.6,0.0,0.0
1222,0.0,38.8,0.0
1223,0.0,60.8,0.0
1224,0.0,21.6,0.0
1225,46.2,407.2,2.0
1226,0.0,5.6,0.0
1227,12.6,108.8,0.8
1228,1.2,1.2,0.0
1229,8.4,16.4,1.4
1230,1.2,91.2,0.8
1231,1.2,107.6,0.8
1232,0.0,26.8,0.0
1233,5.4,57.6,1.0
1234,0.0,8.4,0.0
1235,0.0,0.0,0.0
1236,0.0,13.2,0.0
1237,2.4,11.2,0.0
1238,0.6,6.0,0.0
1239,7.8,127.6,1.4
1240,1.8,14.4,1.0
1241,16.8,152.0,6.2
1242,0.0,4.8,0.2
1243,0.0,94.0,0.0
1244,1.8,8.0,0.0
1245,0.6,56.4,0.4
1246,0.6,26.8,0.0
1247,0.0,2.0,0.0
1248,0.6,3.2,0.0
1249,3.6,81.6,0.4
1250,0.0,1.2,0.0
1251,0.6,2.0,0.0
1252,2.4,29.6,1.4
1253,0.0,2.4,0.0
1254,1.8,8.8,0.4
1255,0.0,8.4,0.0
1256,0.0,78.8,0.0
1257,0.0,38.4,0.0
1258,9.0,58.4,0.0
1259,0.0,92.4,0.0
1260,7.2,207.6,3.4
1261,0.0,5.2,0.0
1262,0.6,35.6,0.8
1263,0.0,1.6,0.0
1264,42.0,232.4,1.0
1265,1.2,2.4,0.0
1266,0.0,4.0,0.2
1267,1.2,52.8,2.6
1268,1.2,15.6,0.4
1269,0.6,85.2,0.2
1270,0.6,0.0,0.0
1271,0.0,0.0,0.0
1272,0.0,20.4,0.0
1273,0.0,28.8,0.0
1274,0.6,35.2,0.0
1275,0.6,4.8,0.0
1276,1.8,122.8,0.8
1277,11.4,15.6,0.4
1278,0.0,12.0,0.0
1279,5.4,217.2,0.4
1280,0.6,72.8,0.0
1281,1.2,23.6,0.2
1282,0.0,5.6,0.0
1283,0.0,3.2,0.2
1284,0.0,42.8,0.0
1285,0.0,4.4,0.0
1286,1.8,111.6,0.0
1287,1.8,30.4,0.2
1288,0.6,3.6,0.0
1289,0.0,4.4,0.0
1290,0.0,1.2,0.2
1291,0.0,1.2,0.0
1292,0.0,3.2,0.0
1293,0.0,2.8,0.2
1294,0.0,18.0,0.2
1295,36.6,268.4,0.0
1296,10.8,9.2,1.4
1297,3.6,160.8,1.6
1298,0.0,0.4,0.0
1299,1.2,54.4,0.0
1300,0.6,68.4,0.0
1301,0.6,30.8,0.4
1302,0.6,2.8,0.0
1303,0.6,101.6,0.6
1304,0.0,0.0,0.0
1305,1.8,3.6,0.0
1306,3.0,90.4,0.4
1307,2.4,49.2,0.0
1308,0.0,3.2,0.0
1309,1.2,2.8,0.0
1310,1.2,55.6,1.0
1311,0.0,103.6,0.0
1312,0.0,69.6,0.4
1313,0.0,4.0,0.0
1314,0.0,103.2,0.8
1315,0.6,2.8,0.0
1316,36.6,128.0,0.6
1317,0.0,0.8,0.0
1318,2.4,124.4,0.0
1319,0.0,18.4,0.0
1320,0.0,32.0,0.0
1321,0.0,0.8,0.0
1322,0.0,7.2,0.0
1323,0.0,80.8,0.6
1324,0.0,1.6,0.0
1325,0.6,10.8,0.4
1326,0.0,0.0,0.0
1327,0.0,260.0,0.2
1328,0.6,4.4,0.0
1329,0.6,6.8,0.0
1330,1.2,60.0,0.2
1331,2.4,125.6,0.0
1332,0.6,20.4,0.0
1333,4.2,100.0,0.2
1334,0.0,104.0,9.0
1335,0.0,2.0,0.2
1336,0.0,9.2,0.0
1337,0.0,2.0,0.0
1338,4.8,7.2,0.2
1339,0.0,0.0,0.0
1340,3.0,98.8,0.4
1341,0.0,2.0,0.0
1342,1.8,47.2,0.6
1343,0.6,2.0,0.0
1344,0.6,9.6,0.2
1345,0.0,3.6,0.2
1346,1.2,22.8,0.0
1347,3.0,124.4,1.8
1348,0.0,194.8,0.2
1349,1.8,35.2,0.0
1350,0.6,29.6,0.0
1351,0.6,20.8,0.4
1352,0.0,0.0,0.0
1353,6.6,8.0,0.8
1354,0.6,60.4,1.0
1355,2.4,40.0,2.2
1356,0.0,12.8,0.0
1357,0.6,180.4,1.8
1358,0.0,8.0,0.0
1359,0.0,0.0,0.0
1360,1.2,14.4,0.2
1361,0.0,3.6,0.0
1362,0.6,4.0,0.0
1363,0.0,7.6,0.0
1364,37.8,120.0,0.4
1365,0.0,24.8,0.0
1366,0.6,25.6,0.0
1367,0.0,5.2,0.0
1368,0.6,1.2,0.0
1369,2.4,38.8,0.4
1370,0.0,2.8,0.0
1371,1.2,6.0,0.0
1372,74.4,303.2,0.0
1373,0.0,6.8,0.0
1374,3.6,3.6,0.0
1375,4.2,132.4,0.4
1376,0.0,3.6,0.0
1377,2.4,70.8,0.8
1378,0.0,1.6,0.0
1379,0.0,54.4,0.0
1380,0.6,2.8,0.0
1381,0.0,4.0,0.2
1382,1.2,22.4,0.0
1383,0.0,1.2,0.0
1384,2.4,29.2,0.0
1385,0.6,216.4,0.0
1386,6.0,38.4,1.8
1387,0.0,1.2,0.0
1388,0.6,8.8,0.0
1389,0.6,0.0,0.0
1390,1.8,140.4,0.0
1391,0.6,4.8,0.4
1392,1.8,28.8,0.0
1393,1.8,0.4,0.0
1394,0.0,4.8,0.0
1395,1.2,0.8,0.2
1396,1.8,139.2,0.2
1397,0.0,0.0,0.0
1398,0.0,4.8,0.0
1399,0.0,118.8,0.0
1400,0.0,7.2,0.0
1401,39.6,120.8,0.6
1402,0.0,0.8,0.0
1403,4.2,9.2,0.4
1404,9.0,126.8,0.0
1405,0.6,128.0,0.4
1406,0.6,4.0,0.0
1407,17.4,59.2,0.0
1408,0.0,19.2,0.0
1409,26.4,234.0,5.0
1410,0.6,4.4,0.0
1411,1.2,2.4,0.2
1412,36.6,116.4,0.0
1413,43.2,312.8,1.0
1414,0.6,4.0,0.0
1415,4.2,59.2,0.4
1416,0.0,12.4,0.0
1417,2.4,102.0,0.4
1418,1.2,150.8,0.0
1419,0.0,5.2,0.0
1420,0.6,1.6,0.0
1421,0.0,120.4,0.0
1422,0.0,96.4,0.0
1423,0.0,1.6,0.0
1424,0.0,59.6,0.0
1425,0.6,70.0,0.0
1426,0.6,259.2,1.2
1427,0.0,4.0,0.0
1428,0.6,11.2,0.0
1429,0.0,78.0,0.0
1430,0.6,6.0,0.4
1431,0.0,3.6,0.0
1432,1.2,1.2,0.0
1433,3.0,155.2,0.0
1434,0.0,1.6,0.0
1435,0.0,0.0,0.0
1436,0.0,4.0,0.0
1437,1.8,1.6,0.0
1438,0.6,1.2,0.0
1439,0.6,1.6,0.0
1440,2.4,105.2,2.2
1441,36.0,96.4,0.0
1442,1.8,68.0,0.4
1443,6.6,8.4,0.8
1444,0.0,32.0,0.0
1445,2.4,45.6,0.0
1446,2.4,28.4,0.0
1447,1.2,18.0,0.0
1448,5.4,106.0,0.8
1449,0.0,81.2,0.0
1450,0.6,31.6,0.4
1451,1.2,54.4,0.8
1452,0.6,2.8,0.2
1453,1.8,3.6,0.0
1454,0.0,0.4,0.0
1455,0.0,0.0,0.0
1456,3.6,13.6,0.6
1457,3.6,36.4,0.4
1458,1.8,12.0,0.0
1459,0.0,4.8,0.0
1460,0.0,8.0,0.0
1461,1.2,4.4,0.2
1462,0.6,10.8,0.0
1463,0.0,3.2,0.2
1464,0.0,4.4,0.0
1465,0.0,39.2,0.2
1466,0.0,132.0,0.6
1467,0.0,2.0,0.4
1468,0.0,4.4,0.0
1469,38.4,238.8,0.0
1470,0.0,9.6,0.0
1471,0.0,1.6,0.2
1472,0.0,2.4,0.0
1473,0.0,12.4,0.0
1474,0.0,4.8,0.0
1475,0.6,31.2,0.4
1476,1.2,3.6,0.0
1477,0.6,2.8,0.0
1478,0.6,6.4,0.0
1479,0.0,0.8,0.0
1480,0.0,156.0,0.0
1481,0.0,2.4,0.0
1482,0.0,4.8,0.0
1483,1.2,28.4,0.0
1484,0.0,2.0,0.0
1485,1.8,25.6,0.0
1486,0.0,4.4,0.0
1487,2.4,3.2,0.0
1488,5.4,187.6,0.8
1489,0.0,0.8,0.0
1490,37.8,107.2,0.0
1491,13.8,102.4,0.4
1492,0.0,57.6,0.0
1493,0.6,6.8,0.0
1494,0.0,5.2,0.0
1495,0.0,0.0,0.0
1496,0.6,1.6,0.2
1497,1.8,1.6,0.0
1498,0.0,6.8,0.2
1499,0.6,1.2,0.0
1500,0.6,8.0,0.4
1501,2.4,44.4,4.0
1502,0.0,0.4,0.0
1503,1.8,63.6,1.2
1504,1.2,410.8,3.0
1505,0.0,0.8,0.0
1506,1.8,62.4,0.6
1507,0.6,0.8,0.0
1508,0.0,0.0,0.0
1509,0.0,6.8,0.0
1510,0.0,4.4,0.2
1511,2.4,26.0,0.0
1512,0.0,6.4,0.0
1513,0.6,104.4,0.6
1514,0.6,22.0,1.2
1515,0.6,12.8,0.4
1516,0.0,31.2,0.0
1517,0.0,16.4,0.0
1518,0.0,121.2,0.0
1519,0.6,221.2,0.0
1520,1.8,6.0,0.0
1521,0.6,2.4,0.0
1522,0.6,10.4,0.8
1523,1.2,4.4,0.0
1524,0.6,6.0,0.4
1525,2.4,45.6,0.4
1526,0.6,6.4,0.0
1527,0.0,51.6,0.0
1528,3.0,55.6,0.0
1529,0.6,4.8,0.2
1530,1.2,5.2,0.0
1531,0.0,9.2,0.0
1532,3.6,70.0,0.0
1533,0.0,3.6,0.0
1534,0.0,2.8,0.0
1535,0.6,4.8,0.0
1536,0.6,19.6,0.4
1537,0.0,2.4,0.0
1538,1.2,4.4,0.0
1539,1.2,87.2,0.4
1540,0.0,4.8,0.0
1541,0.6,15.6,0.0
1542,0.0,0.4,0.0
1543,1.8,72.8,0.0
1544,0.0,0.0,0.0
1545,0.0,0.0,0.0
1546,0.0,6.0,0.0
1547,1.2,5.2,0.2
1548,0.0,8.8,0.0
1549,0.6,8.8,0.0
1550,1.8,2.0,0.0
1551,0.6,2.0,0.0
1552,0.0,6.4,0.0
1553,2.4,27.6,0.2
1554,1.8,3.6,0.0
1555,0.0,2.4,0.0
1556,4.8,40.0,0.6
1557,1.8,3.6,0.0
1558,1.2,12.0,0.4
1559,1.2,24.8,0.4
1560,0.0,2.8,0.0
1561,0.0,122.0,0.0
1562,0.0,0.4,0.0
1563,0.0,8.0,0.0
1564,0.0,4.0,0.2
1565,1.8,26.8,0.0
1566,0.0,5.2,0.0
1567,10.2,193.2,2.2
1568,0.0,88.8,0.2
1569,1.2,57.6,0.0
1570,3.0,11.2,0.4
1571,3.0,64.0,0.2
1572,0.0,4.4,0.0
1573,40.2,105.6,0.2
1574,3.0,94.8,0.0
1575,18.6,20.0,1.4
1576,0.0,0.4,0.0
1577,1.2,2.0,0.2
1578,1.2,119.6,0.0
1579,1.2,25.6,0.0
1580,0.0,2.8,0.0
1581,0.0,1.2,0.2
1582,1.2,2.0,0.2
1583,0.0,2.0,0.0
1584,0.0,3.2,0.2
1585,0.0,2.4,0.0
1586,0.0,24.8,0.0
1587,1.8,6.8,0.0
1588,1.8,46.4,5.2
1589,0.6,0.4,0.0
1590,0.6,4.0,0.0
1591,0.0,77.6,0.0
1592,0.6,95.6,1.4
1593,0.6,1.2,0.0
1594,1.2,83.6,0.4
1595,1.2,16.0,0.0
1596,0.6,4.0,0.0
1597,0.6,1.6,0.0
1598,0.0,36.4,0.0
1599,1.8,24.0,0.0
1600,1.2,6.0,0.2
1601,0.0,8.0,0.0
1602,1.2,74.0,0.0
1603,0.6,3.6,0.0
1604,0.0,108.8,0.0
1605,0.0,4.0,0.2
1606,3.6,25.2,0.0
1607,0.6,29.2,0.0
1608,1.2,25.2,0.0
1609,4.8,142.8,1.4
1610,0.6,8.0,0.0
1611,0.6,4.4,0.0
1612,1.2,2.8,0.0
1613,0.0,148.4,0.0
1614,0.0,6.0,0.0
1615,0.0,2.4,0.0
1616,0.0,97.2,0.0
1617,0.0,0.4,0.0
1618,0.0,28.4,0.0
1619,0.0,0.8,0.0
1620,3.6,59.2,0.0
1621,0.0,106.4,0.0
1622,3.0,75.6,3.4
1623,0.0,2.8,0.2
1624,0.0,0.8,0.0
1625,37.2,226.4,0.4
1626,2.4,4.0,0.4
1627,0.0,0.8,0.0
1628,1.2,4.8,0.0
1629,1.8,80.8,1.0
1630,0.0,6.0,0.0
1631,4.2,44.8,0.0
1632,0.6,2.4,0.0
1633,0.6,3.6,0.0
1634,0.0,25.6,0.0
1635,0.6,40.8,0.0
1636,0.0,9.6,0.0
1637,0.6,70.8,0.0
1638,18.6,234.8,0.8
1639,2.4,125.2,0.6
1640,1.2,82.0,0.6
1641,0.6,37.6,0.0
1642,0.6,4.0,0.2
1643,0.0,0.8,0.2
1644,0.6,3.2,0.0
1645,0.0,13.2,0.0
1646,0.0,29.6,0.6
1647,36.6,100.8,0.0
1648,5.4,19.2,0.0
1649,0.6,2.8,0.0
1650,4.2,203.6,0.2
1651,0.0,3.6,0.2
1652,6.6,46.4,0.2
1653,0.0,0.4,0.0
1654,0.0,2.0,0.0
1655,0.0,3.2,0.0
1656,3.6,74.8,0.2
1657,4.2,54.4,0.6
1658,1.2,4.0,0.0
1659,0.0,1.2,0.0
1660,1.2,18.0,0.0
1661,0.6,55.2,0.0
1662,0.0,2.0,0.0
1663,0.0,4.4,0.2
1664,1.2,99.6,2.2
1665,0.0,8.4,0.0
1666,0.0,83.6,0.0
1667,0.0,24.4,0.4
1668,1.2,34.8,2.0
1669,1.2,65.2,0.2
1670,0.0,109.2,0.0
1671,1.2,4.0,0.0
1672,1.2,11.6,0.0
1673,0.0,4.0,0.0
1674,0.0,56.8,0.2
1675,0.0,1.6,0.0
1676,0.0,4.0,0.4
1677,0.0,3.6,0.0
1678,0.6,2.4,0.0
1679,3.0,23.2,4.2
1680,0.0,67.6,0.2
1681,0.0,162.8,0.0
1682,0.6,3.2,0.2
1683,0.6,17.6,0.0
1684,1.2,129.2,0.2
1685,1.2,2.0,0.2
1686,3.0,17.2,0.2
1687,0.0,49.6,0.0
1688,0.6,77.2,0.0
1689,0.6,2.0,0.0
1690,0.6,6.0,0.4
1691,1.8,130.0,0.4
1692,2.4,12.0,0.2
1693,0.0,4.0,0.0
1694,0.0,4.0,0.0
1695,2.4,98.0,0.0
1696,1.8,190.4,0.4
1697,15.6,47.6,3.2
1698,0.0,5.6,0.0
1699,0.0,22.8,0.0
1700,0.6,1.6,0.0
1701,3.6,125.6,0.8
1702,6.6,51.6,0.4
1703,0.0,2.4,0.0
1704,4.2,54.4,0.8
1705,0.0,0.0,0.0
1706,5.4,44.0,1.6
1707,3.0,45.2,0.0
1708,1.2,2.8,0.0
1709,4.2,11.2,0.2
1710,0.0,1.2,0.0
1711,12.0,18.4,0.2
1712,0.6,15.2,0.0
1713,0.6,14.0,0.4
1714,0.0,0.0,0.0
1715,0.6,6.0,0.0
1716,0.6,24.4,0.0
1717,0.6,6.4,0.4
1718,0.0,1.2,0.0
1719,1.8,24.4,0.0
1720,1.2,202.0,0.6
1721,0.0,30.8,0.6
1722,1.2,3.2,0.2
1723,0.0,26.4,0.0
1724,0.0,1.6,0.0
1725,0.0,1.2,0.0
1726,0.0,6.0,0.0
1727,0.0,4.0,0.0
1728,0.0,75.6,0.0
1729,0.6,84.8,0.0
1730,1.2,52.0,0.0
1731,0.0,41.2,0.0
1732,0.0,0.0,0.0
1733,0.6,20.4,0.0
1734,0.6,120.8,0.2
1735,1.2,30.4,0.0
1736,0.0,3.6,0.0
1737,0.0,4.4,0.0
1738,1.2,9.2,0.0
1739,0.6,6.8,0.0
1740,0.0,178.0,0.0
1741,0.0,191.6,0.0
1742,0.6,20.8,0.0
1743,0.0,0.0,0.0
1744,0.6,20.8,0.0
1745,7.2,10.4,1.6
1746,0.0,6.4,0.2
1747,0.0,3.2,0.2
1748,1.2,148.8,1.6
1749,1.2,25.2,0.2
1750,0.0,0.0,0.0
1751,0.0,106.0,0.0
1752,1.8,30.8,0.4
1753,4.2,19.6,1.0
1754,0.6,42.4,0.0
1755,1.8,11.6,0.0
1756,0.0,7.2,0.2
1757,0.0,17.6,0.0
1758,0.0,4.0,0.0
1759,0.6,3.6,0.0
1760,0.0,0.0,0.0
1761,1.2,80.4,2.0
1762,0.6,0.8,0.0
1763,0.6,22.8,0.0
1764,0.0,0.0,0.0
1765,0.0,0.8,0.0
1766,0.6,3.2,0.0
1767,1.8,46.0,0.0
1768,0.0,0.4,0.0
1769,1.2,102.0,1.4
1770,0.6,26.8,0.4
1771,0.0,2.0,0.0
1772,108.0,339.2,0.0
1773,0.6,2.0,0.0
1774,0.0,2.4,0.0
1775,0.0,2.0,0.0
1776,0.0,35.2,0.0
1777,0.0,9.2,0.6
1778,3.0,13.6,0.0
1779,1.8,0.0,0.0
1780,0.0,0.8,0.0
1781,0.0,3.6,0.0
1782,0.0,0.0,0.0
1783,0.0,1.2,0.0
1784,1.2,2.4,0.0
1785,0.0,4.0,0.0
1786,0.0,3.2,0.0
1787,0.0,115.6,0.0
1788,0.6,2.8,0.0
1789,0.0,1.2,0.0
1790,1.2,8.8,0.2
1791,0.6,27.2,0.4
1792,0.0,0.4,0.0
1793,0.0,109.6,0.0
1794,0.0,32.4,0.0
1795,0.6,1.2,0.0
1796,7.8,12.8,1.4
1797,0.0,0.0,0.0
1798,0.0,17.2,0.0
1799,1.8,2.8,0.0
1800,0.0,4.4,0.0
1801,0.0,6.0,0.0
1802,0.0,24.0,0.0
1803,7.8,135.6,0.6
1804,0.6,0.4,0.0
1805,0.6,3.2,0.0
1806,1.2,219.2,1.0
1807,1.8,58.8,0.4
1808,0.0,5.2,0.0
1809,3.6,52.0,0.4
1810,0.0,0.0,0.0
1811,1.8,4.8,0.0
1812,0.0,115.6,0.0
1813,4.2,13.2,0.4
1814,0.0,47.2,0.0
1815,0.0,4.8,0.0
1816,2.4,51.6,1.4
1817,0.0,8.0,0.0
1818,0.0,3.6,0.0
1819,0.0,2.4,0.0
1820,2.4,11.2,0.0
1821,0.0,2.8,0.0
1822,1.2,36.8,0.2
1823,0.0,2.4,0.0
1824,0.0,0.0,0.0
1825,1.8,29.2,0.6
1826,1.2,4.4,0.2
1827,0.0,12.0,0.0
1828,0.0,2.8,0.2
1829,0.0,4.4,0.0
1830,0.0,6.8,0.0
1831,0.6,0.4,0.0
1832,0.0,2.8,0.0
1833,41.4,115.2,0.0
1834,0.0,23.6,0.0
1835,0.0,6.4,0.0
1836,0.6,6.4,0.0
1837,0.6,4.4,0.0
1838,0.6,4.8,0.2
1839,1.2,24.4,0.4
1840,0.0,6.0,0.0
1841,0.6,80.8,0.2
1842,0.0,60.0,0.2
1843,0.6,22.4,0.4
1844,0.0,1.6,0.0
1845,1.2,0.4,0.0
1846,1.8,40.0,0.0
1847,0.0,32.8,0.0
1848,0.0,6.0,0.0
1849,0.0,2.4,0.0
1850,2.4,2.8,0.0
1851,0.0,21.2,0.0
1852,0.6,0.0,0.0
1853,9.0,14.0,1.6
1854,0.0,1.2,0.0
1855,0.0,4.0,0.2
1856,0.0,4.0,0.0
1857,0.0,4.0,0.0
1858,0.6,27.2,0.4
1859,0.6,9.6,0.6
1860,1.2,23.6,0.2
1861,38.4,209.2,1.6
1862,0.0,4.8,0.0
1863,0.0,30.8,0.4
1864,0.0,2.0,0.2
1865,0.6,2.4,0.2
1866,0.0,14.4,0.2
1867,0.0,20.0,0.2
1868,0.6,2.4,0.0
1869,0.0,2.0,0.0
1870,0.0,4.8,0.0
1871,10.8,19.6,0.0
1872,1.2,123.2,0.8
1873,0.0,4.8,0.2
1874,0.0,0.4,0.0
1875,0.0,10.4,0.0
1876,37.2,120.0,0.4
1877,0.0,0.0,0.0
1878,0.6,6.8,0.0
1879,1.2,3.2,0.0
1880,0.0,0.0,0.0
1881,36.6,228.4,0.8
1882,0.0,6.0,0.0
1883,0.0,0.8,0.0
1884,0.6,2.0,0.0
1885,0.0,0.4,0.0
1886,3.6,16.4,0.0
1887,0.0,3.6,0.0
1888,1.2,49.6,0.8
1889,0.0,60.0,1.2
1890,0.0,16.0,0.0
1891,0.0,36.8,1.2
1892,1.8,16.0,0.6
1893,0.0,8.4,0.0
1894,1.8,7.2,0.0
1895,37.8,223.2,0.2
1896,0.0,8.4,0.0
1897,0.0,0.4,0.0
1898,1.8,17.6,0.0
1899,0.0,3.2,0.0
1900,1.2,2.8,0.0
1901,1.2,304.4,0.0
1902,0.6,1.6,0.0
1903,0.0,3.6,0.0
1904,0.0,0.4,0.0
1905,37.8,149.6,1.0
1906,0.0,22.8,0.0
1907,77.4,442.8,2.0
1908,8.4,18.0,0.2
1909,1.8,2.4,0.0
1910,0.0,88.4,0.0
1911,0.0,4.0,0.0
1912,5.4,263.2,0.8
1913,0.0,3.6,0.2
1914,0.0,2.4,0.0
1915,0.0,47.2,0.4
1916,0.0,27.2,0.0
1917,0.0,82.8,0.0
1918,1.2,11.6,0.0
1919,4.8,15.6,0.4
1920,0.0,4.0,0.0
1921,1.8,65.2,0.0
1922,0.6,6.0,0.4
1923,1.2,3.6,0.0
1924,0.0,0.0,0.0
1925,0.0,31.6,0.0
1926,0.0,19.6,0.0
1927,1.2,90.4,0.8
