 ,score
12134,0.0
12135,0.6
12136,2.1
12137,1.6
12138,15.5
12139,2.8
12140,1.7
12141,0.0
12142,52.9
12143,0.6
12144,0.8
12145,0.4
12146,89.5
12147,3.0
12148,1.6
12149,0.4
12150,23.1
12151,3.2
12152,28.8
12153,40.1
12154,23.8
12155,9.0
12156,37.1
12157,2.6
12158,0.2
12159,35.7
12160,2.1
12161,1.2
12162,2.6
12163,2.6
12164,3.2
12165,1.2
12166,2.0
12167,31.0
12168,2.0
12169,9.7
12170,2.8
12171,2.0
12172,4.1
12173,0.6
12174,3.1
12175,19.0
12176,19.3
12177,2.9
12178,0.2
12179,33.2
12180,1.5
12181,0.6
12182,12.2
12183,17.2
12184,36.2
12185,27.1
12186,0.4
12187,0.6
12188,0.2
12189,0.0
12190,1.4
12191,2.2
12192,17.0
12193,1.0
12194,0.0
12195,3.1
12196,1.8
12197,14.9
12198,3.4
12199,0.0
12200,2.7
12201,0.2
12202,1.7
12203,10.1
12204,4.0
12205,1.7
12206,83.8
12207,1.7
12208,1.2
12209,4.3
12210,8.4
12211,2.5
12212,35.6
12213,1.0
12214,0.8
12215,8.0
12216,1.4
12217,2.0
12218,0.4
12219,5.7
12220,1.0
12221,44.2
12222,104.0
12223,15.0
12224,4.2
12225,31.1
12226,25.2
12227,0.4
12228,15.5
12229,58.7
12230,18.8
12231,1.8
12232,1.8
12233,5.7
12234,12.8
12235,0.0
12236,63.4
12237,62.4
12238,56.9
12239,2.5
12240,11.5
12241,4.6
12242,13.5
12243,7.2
12244,15.2
12245,1.8
12246,0.0
12247,5.9
12248,19.3
12249,4.0
12250,0.2
12251,2.1
12252,24.8
12253,1.4
12254,39.4
12255,9.6
12256,0.2
12257,1.6
12258,1.4
12259,152.7
12260,5.7
12261,66.4
12262,0.8
12263,2.5
12264,2.0
12265,27.4
12266,10.3
12267,51.7
12268,0.6
12269,18.4
12270,0.9
12271,59.6
12272,0.8
12273,36.4
12274,2.4
12275,1.6
12276,2.5
12277,31.8
12278,1.9
12279,24.9
12280,79.7
12281,85.8
12282,9.3
12283,3.3
12284,53.3
12285,0.0
12286,4.1
12287,93.2
12288,21.7
12289,14.5
12290,12.1
12291,76.9
12292,0.4
12293,19.4
12294,29.9
12295,1.8
12296,61.0
12297,0.0
12298,28.7
12299,0.0
12300,23.5
12301,3.7
12302,0.0
12303,3.2
12304,0.0
12305,12.8
12306,17.7
12307,1.2
12308,4.0
12309,99.2
12310,44.7
12311,2.8
12312,37.3
12313,85.0
12314,35.0
12315,1.8
12316,8.6
12317,1.9
12318,6.3
12319,84.8
12320,12.6
12321,90.4
12322,2.0
12323,63.8
12324,1.5
12325,0.9
12326,14.5
12327,3.0
12328,17.6
12329,31.7
12330,2.5
12331,1.8
12332,44.3
12333,2.2
12334,23.1
12335,113.9
12336,40.6
12337,16.6
12338,92.3
12339,40.7
12340,2.6
12341,1.0
12342,1.4
12343,4.5
12344,41.2
12345,40.8
12346,2.3
12347,8.7
12348,88.0
12349,4.4
12350,0.0
12351,0.6
12352,102.1
12353,20.2
12354,2.8
12355,18.5
12356,19.9
12357,2.4
12358,2.1
12359,32.3
12360,1.6
12361,149.8
12362,7.8
12363,19.0
12364,0.2
12365,39.2
12366,58.1
12367,14.3
12368,21.7
12369,94.2
12370,57.8
12371,0.2
12372,40.1
12373,10.1
12374,62.1
12375,199.1
12376,6.6
12377,115.1
12378,99.7
12379,0.4
12380,2.6
12381,26.6
12382,1.9
12383,2.0
12384,5.3
12385,0.4
12386,81.6
12387,39.4
12388,52.0
12389,5.2
12390,11.2
12391,0.0
12392,3.0
12393,14.3
12394,1.4
12395,3.0
12396,1.6
12397,140.0
12398,42.0
12399,27.4
12400,2.3
12401,1.8
12402,81.0
12403,47.6
12404,11.7
12405,3.3
12406,0.0
12407,0.4
12408,2.4
12409,62.0
12410,2.0
12411,10.2
12412,44.5
12413,1.6
12414,93.8
12415,15.6
12416,22.0
12417,4.8
12418,9.6
12419,11.9
12420,0.3
12421,0.0
12422,2.7
12423,1.7
12424,67.5
12425,1.4
12426,7.1
12427,2.8
12428,77.5
12429,11.8
12430,2.2
12431,14.2
12432,101.9
12433,0.2
12434,7.5
12435,24.2
12436,2.5
12437,2.5
12438,99.1
12439,5.5
12440,63.9
12441,33.3
12442,0.6
12443,1.5
12444,2.2
12445,2.7
12446,97.9
12447,0.2
12448,0.2
12449,4.7
12450,1.5
12451,2.8
12452,2.4
12453,2.0
12454,47.8
12455,0.4
12456,171.1
12457,33.0
12458,0.6
12459,2.1
12460,1.2
12461,0.0
12462,8.0
12463,2.0
12464,88.3
12465,93.9
12466,1.5
12467,3.8
12468,0.8
12469,132.2
12470,6.4
12471,7.9
12472,25.0
12473,0.7
12474,11.3
12475,0.0
12476,3.2
12477,1.7
12478,28.7
12479,3.3
12480,27.6
12481,33.5
12482,136.1
12483,36.8
12484,20.2
12485,30.8
12486,42.1
12487,11.2
12488,5.1
12489,0.2
12490,9.4
12491,19.2
12492,2.1
12493,23.2
12494,131.9
12495,80.2
12496,7.4
12497,71.9
12498,38.2
12499,38.9
12500,1.0
12501,1.5
12502,3.9
12503,4.1
12504,1.4
12505,0.4
12506,2.4
12507,2.5
12508,11.4
12509,91.9
12510,0.8
12511,2.1
12512,1.9
12513,0.2
12514,2.5
12515,54.5
12516,263.2
12517,2.0
12518,117.6
12519,2.4
12520,1.0
12521,1.9
12522,29.4
12523,12.5
12524,30.4
12525,0.8
12526,41.0
12527,20.2
12528,30.2
12529,2.5
12530,0.4
12531,39.8
12532,1.9
12533,2.9
12534,1.0
12535,7.3
12536,25.0
12537,0.7
12538,10.5
12539,26.4
12540,16.7
12541,4.1
12542,41.8
12543,1.2
12544,0.2
12545,1.8
12546,3.4
12547,1.3
12548,1.2
12549,0.8
12550,2.7
12551,66.0
12552,34.4
12553,52.8
12554,38.4
12555,0.0
12556,2.4
12557,0.0
12558,22.3
12559,5.8
12560,54.8
12561,93.5
12562,1.2
12563,2.9
12564,0.2
12565,35.6
12566,2.0
12567,97.1
12568,1.7
12569,2.7
12570,5.2
12571,5.5
12572,16.4
12573,4.0
12574,2.4
12575,0.3
12576,3.4
12577,1.6
12578,2.7
12579,2.9
12580,1.5
12581,15.5
12582,3.9
12583,43.1
12584,0.0
12585,17.5
12586,53.6
12587,20.8
12588,1.6
12589,38.8
12590,1.6
12591,21.6
12592,6.6
12593,9.7
12594,11.6
12595,0.2
12596,2.4
12597,1.7
12598,2.8
12599,9.8
12600,0.2
12601,2.8
12602,0.8
12603,1.6
12604,1.4
12605,1.2
12606,6.9
12607,26.2
12608,0.2
12609,0.0
12610,27.7
12611,74.3
12612,40.0
12613,6.1
12614,9.9
12615,3.2
12616,85.4
12617,4.5
12618,9.5
12619,36.3
12620,1.8
12621,2.8
12622,22.5
12623,2.0
12624,2.0
12625,44.5
12626,2.9
12627,73.2
12628,11.2
12629,15.4
12630,3.4
12631,10.4
12632,78.3
12633,50.8
12634,3.2
12635,10.9
12636,0.0
12637,40.7
12638,1.4
12639,62.0
12640,39.0
12641,3.6
12642,0.8
12643,53.8
12644,119.1
12645,61.7
12646,2.4
12647,3.9
12648,0.6
12649,14.6
12650,0.2
12651,6.7
12652,1.2
12653,6.0
12654,3.6
12655,2.5
12656,1.0
12657,7.3
12658,2.0
12659,2.8
12660,2.2
12661,151.9
12662,57.1
12663,5.4
12664,1.7
12665,1.8
12666,10.0
12667,108.3
12668,10.6
12669,8.0
12670,34.6
12671,239.7
12672,36.7
12673,1.6
12674,37.5
12675,7.9
12676,14.6
12677,14.6
12678,0.4
12679,10.2
12680,7.1
12681,4.1
12682,1.8
12683,24.6
12684,18.6
12685,54.9
12686,3.4
12687,2.2
12688,2.4
12689,1.7
12690,7.7
12691,26.2
12692,1.1
12693,45.2
12694,3.8
12695,90.1
12696,64.7
12697,1.7
12698,11.3
12699,53.5
12700,0.0
12701,0.1
12702,1.6
12703,4.9
12704,28.5
12705,11.5
12706,18.3
12707,57.0
12708,72.0
12709,3.5
12710,48.4
12711,1.3
12712,13.6
12713,9.5
12714,2.5
12715,2.7
12716,65.4
12717,25.6
12718,1.6
12719,11.5
12720,1.0
12721,2.4
12722,0.0
12723,2.4
12724,5.3
12725,2.4
12726,5.5
12727,1.8
12728,48.0
12729,8.2
12730,0.4
12731,11.1
12732,3.4
12733,104.2
12734,72.8
12735,16.1
12736,12.4
12737,0.1
12738,0.8
12739,44.8
12740,83.9
12741,2.8
12742,15.0
12743,1.6
12744,0.0
12745,2.2
12746,80.7
12747,0.4
12748,3.6
12749,12.4
12750,0.4
12751,1.0
12752,0.8
12753,7.1
12754,24.2
12755,0.7
12756,1.7
12757,1.9
12758,1.6
12759,1.8
12760,5.8
12761,1.2
12762,1.2
12763,2.1
12764,2.0
12765,5.0
12766,43.9
12767,1.4
12768,54.7
12769,11.8
12770,0.2
12771,5.0
12772,0.4
12773,53.4
12774,0.6
12775,43.9
12776,155.1
12777,7.1
12778,2.1
12779,6.1
12780,16.0
12781,10.1
12782,0.8
12783,2.0
12784,17.9
12785,0.0
12786,134.7
12787,4.8
12788,1.4
12789,0.5
12790,0.4
12791,0.2
12792,2.0
12793,51.4
12794,0.6
12795,0.0
12796,2.3
12797,3.9
12798,18.2
12799,0.2
12800,4.8
12801,17.1
12802,2.8
12803,3.8
12804,0.4
12805,42.8
12806,0.0
12807,8.9
12808,2.8
12809,26.6
12810,53.2
12811,0.0
12812,1.1
12813,0.3
12814,2.2
12815,68.6
12816,0.8
12817,1.2
12818,0.0
12819,4.0
12820,1.0
12821,2.3
12822,0.4
12823,18.4
12824,3.0
12825,2.6
12826,0.2
12827,3.7
12828,1.0
12829,36.9
12830,3.1
12831,31.5
12832,3.8
12833,15.4
12834,49.6
12835,2.8
12836,0.6
12837,3.6
12838,39.1
12839,1.8
12840,6.9
12841,0.0
12842,14.9
12843,28.4
12844,10.7
12845,0.8
12846,0.4
12847,1.3
12848,93.3
12849,95.2
12850,2.0
12851,4.0
12852,66.3
12853,1.7
12854,17.4
12855,2.0
12856,1.4
12857,8.1
12858,50.9
12859,11.3
12860,1.2
12861,2.5
12862,1.6
12863,1.2
12864,224.6
12865,44.4
12866,6.9
12867,8.8
12868,28.4
12869,6.7
12870,0.0
12871,31.1
12872,0.8
12873,5.5
12874,1.8
12875,3.4
12876,0.8
12877,2.2
12878,4.8
12879,12.7
12880,197.5
12881,17.5
12882,1.7
12883,1.2
12884,1.9
12885,1.4
12886,22.5
12887,2.4
12888,93.7
12889,0.3
12890,38.8
12891,155.3
12892,1.8
12893,57.0
12894,1.8
12895,1.9
12896,12.3
12897,10.5
12898,1.7
12899,16.2
12900,7.2
12901,2.3
12902,2.5
12903,3.4
12904,1.8
12905,2.4
12906,1.2
12907,3.0
12908,2.7
12909,2.6
12910,34.6
12911,1.9
12912,49.8
12913,1.9
12914,58.8
12915,62.6
12916,14.4
12917,28.0
12918,0.0
12919,3.4
12920,51.0
12921,8.7
12922,7.8
12923,2.8
12924,1.7
12925,8.1
12926,2.6
12927,84.9
12928,24.9
12929,0.8
12930,1.1
12931,1.6
12932,1.5
12933,44.8
12934,2.4
